t,beta,y_true,avg_ensemble_pred,squared_error,overall_rmse,avg_base_pred_mae,avg_w_mae,avg_base_pred_mape,avg_w_mape,avg_base_pred_mase,avg_w_mase,avg_base_pred_mse,avg_w_mse,avg_base_pred_smape,avg_w_smape
12,1,62.72,46.42294053141284,265.5941871104107,23.7548093077395,41.36973250000003,0.8197054532747934,-0.02594868809999997,3.4128056355797757e-20,70.04989500000006,0.17734166156885306,30.20111649999997,0.002952885156308418,64.97570300000004,4.432228891307484e-14
13,1,62.5,52.351296482838144,102.99618307925343,23.7548093077395,48.313402499999974,0.8197054532747934,-0.24882094500000015,3.4128056355797757e-20,70.91944000000002,0.17734166156885306,58.10102700000003,0.002952885156308418,20.79786850000002,4.432228891307484e-14
14,1,62.44,43.17693122194392,371.0657658405224,23.7548093077395,41.98842999999994,0.8197054532747934,0.009693200000000013,3.4128056355797757e-20,48.957819000000015,0.17734166156885306,25.91540280000002,0.002952885156308418,42.315931000000035,4.432228891307484e-14
15,1,62.78,58.026720970054605,22.593649931834996,23.7548093077395,52.50514000000004,0.8197054532747934,0.04909897249999997,3.4128056355797757e-20,83.86901149999996,0.17734166156885306,38.77615534999997,0.002952885156308418,-20.024362500000024,4.432228891307484e-14
16,1,62.86,86.47548319902589,557.6910178959802,23.7548093077395,96.40578499999997,0.8197054532747934,-0.24798961900000013,3.4128056355797757e-20,40.64722099999996,0.17734166156885306,82.18734700000003,0.002952885156308418,-10.21724949999999,4.432228891307484e-14
17,1,62.65,70.35090758106377,59.30395407078283,23.7548093077395,64.024625,0.8197054532747934,0.16038290499999985,3.4128056355797757e-20,100.2133025,0.17734166156885306,33.04556150000002,0.002952885156308418,59.617712000000054,4.432228891307484e-14
18,1,62.56,78.40593760801266,251.0936951548645,23.7548093077395,81.22929350000003,0.8197054532747934,0.14883827500000008,3.4128056355797757e-20,65.46873999999994,0.17734166156885306,71.62744800000007,0.002952885156308418,26.721735999999982,4.432228891307484e-14
19,1,62.7,66.23565461059832,12.500848130464929,23.7548093077395,68.83570250000001,0.8197054532747934,-0.2670389100000001,3.4128056355797757e-20,54.145542499999955,0.17734166156885306,70.57281499999999,0.002952885156308418,-55.90369349999996,4.432228891307484e-14
20,1,62.81,81.41577046775629,346.1746435965591,23.7548093077395,90.58476299999992,0.8197054532747934,-0.277343665,3.4128056355797757e-20,39.91933599999997,0.17734166156885306,28.306172999999966,0.002952885156308418,55.80239799999997,4.432228891307484e-14
21,1,61.8,44.506733434933324,299.0570421030229,23.7548093077395,45.510667000000005,0.8197054532747934,0.1646950599999999,3.4128056355797757e-20,39.452619500000026,0.17734166156885306,69.35536150000004,0.002952885156308418,59.927282999999996,4.432228891307484e-14
22,1,62.09,57.675935087149654,19.483970401922267,23.7548093077395,51.92107100000004,0.8197054532747934,0.19015091500000011,3.4128056355797757e-20,84.59427499999997,0.17734166156885306,38.55915649999998,0.002952885156308418,16.655504500000003,4.432228891307484e-14
23,1,62.16,55.35885367935721,46.25558919924784,23.7548093077395,58.41425149999999,0.8197054532747934,0.0710860484999999,3.4128056355797757e-20,40.88425400000004,0.17734166156885306,76.49861999999993,0.002952885156308418,60.73789399999999,4.432228891307484e-14
24,1,61.29,53.696458007672526,57.66189389343221,23.7548093077395,46.43864050000001,0.8197054532747934,0.39164848000000035,3.4128056355797757e-20,86.72503199999996,0.17734166156885306,84.82885699999999,0.002952885156308418,21.129335999999988,4.432228891307484e-14
25,1,62.59,44.506122231755455,327.0266406555709,23.7548093077395,44.648139999999984,0.8197054532747934,0.07226877499999997,3.4128056355797757e-20,43.59772999999998,0.17734166156885306,59.638119000000046,0.002952885156308418,80.13310300000009,4.432228891307484e-14
26,1,61.75,53.225804223428725,72.66191363731556,23.7548093077395,52.761254999999935,0.8197054532747934,0.03304281499999997,3.4128056355797757e-20,54.82948500000004,0.17734166156885306,85.86985000000003,0.002952885156308418,61.78409849999994,4.432228891307484e-14
27,1,60.69,68.47794109383808,60.65204787131288,23.7548093077395,69.58210499999997,0.8197054532747934,0.27722770499999977,3.4128056355797757e-20,63.22517749999998,0.17734166156885306,77.43346999999996,0.002952885156308418,-32.43244849999998,4.432228891307484e-14
28,1,61.05,62.39831003922519,1.8179420192338553,23.7548093077395,60.869846999999965,0.8197054532747934,0.139209535,3.4128056355797757e-20,70.08100349999997,0.17734166156885306,25.291504499999984,0.002952885156308418,33.06802300000002,4.432228891307484e-14
29,1,61.25,65.47276211515965,17.83171988122763,23.7548093077395,68.41946000000004,0.8197054532747934,0.29557284250000027,3.4128056355797757e-20,51.54966299999995,0.17734166156885306,83.66554749999989,0.002952885156308418,32.04100049999995,4.432228891307484e-14
30,1,61.35,57.448259153666484,15.223569724781598,23.7548093077395,63.37634699999993,0.8197054532747934,-0.34862892149999986,3.4128056355797757e-20,30.067185500000033,0.17734166156885306,56.26946700000004,0.002952885156308418,94.77024999999996,4.432228891307484e-14
31,1,62.03,62.096248001606945,0.004388959456689065,23.7548093077395,60.835160499999944,0.8197054532747934,0.3632438199999998,3.4128056355797757e-20,68.22309300000005,0.17734166156885306,44.20711000000003,0.002952885156308418,21.745837500000004,4.432228891307484e-14
32,1,62.45,75.66247490728395,174.56947301497186,23.7548093077395,78.17653000000007,0.8197054532747934,-0.0847475625,3.4128056355797757e-20,64.41801149999996,0.17734166156885306,53.08359299999997,0.002952885156308418,-28.16752199999998,4.432228891307484e-14
33,1,61.96,41.167136067253956,432.34315245282113,23.7548093077395,37.42003599999999,0.8197054532747934,0.16736142999999987,3.4128056355797757e-20,58.25392899999998,0.17734166156885306,55.159590000000044,0.002952885156308418,39.887224000000046,4.432228891307484e-14
34,1,61.95,54.45934496562991,56.109924273767064,23.7548093077395,52.56178349999998,0.8197054532747934,-0.11664016299999988,3.4128056355797757e-20,62.21872799999996,0.17734166156885306,115.20657750000008,0.002952885156308418,30.763774499999972,4.432228891307484e-14
35,1,61.84,30.16143839556132,1003.5312749937464,23.7548093077395,26.345336999999976,0.8197054532747934,-0.10144815499999994,3.4128056355797757e-20,47.34363800000001,0.17734166156885306,57.57845349999995,0.002952885156308418,32.512210000000024,4.432228891307484e-14
36,1,61.87,46.42123636377548,238.66426488581467,23.7548093077395,41.36765349999998,0.8197054532747934,-0.025101509500000004,3.4128056355797757e-20,70.04989500000006,0.17734166156885306,30.20111649999997,0.002952885156308418,64.97570300000004,4.432228891307484e-14
37,1,62.0,52.349926755025706,93.1239136333687,23.7548093077395,48.31173149999997,0.8197054532747934,-0.2519120400000001,3.4128056355797757e-20,70.91944000000002,0.17734166156885306,58.10102700000003,0.002952885156308418,20.79786850000002,4.432228891307484e-14
38,1,61.35,43.175957002012645,330.29578342991783,23.7548093077395,41.98724149999999,0.8197054532747934,0.007376069999999977,3.4128056355797757e-20,48.957819000000015,0.17734166156885306,25.91540280000002,0.002952885156308418,42.315931000000035,4.432228891307484e-14
39,1,60.78,58.02552829862002,7.5871076289202,23.7548093077395,52.503685,0.8197054532747934,0.050382418000000005,3.4128056355797757e-20,83.86901149999996,0.17734166156885306,38.77615534999997,0.002952885156308418,-20.024362500000024,4.432228891307484e-14
40,1,61.16,86.47265931373936,640.7307292582464,23.7548093077395,96.40234000000001,0.8197054532747934,-0.24614782299999985,3.4128056355797757e-20,40.64722099999996,0.17734166156885306,82.18734700000003,0.002952885156308418,-10.21724949999999,4.432228891307484e-14
41,1,61.51,70.34950342562219,78.13685048521522,23.7548093077395,64.02291199999995,0.8197054532747934,0.1570263870000001,3.4128056355797757e-20,100.2133025,0.17734166156885306,33.04556150000002,0.002952885156308418,59.617712000000054,4.432228891307484e-14
42,1,61.21,78.40661755368625,295.72368677569796,23.7548093077395,81.23012299999994,0.8197054532747934,0.1487126349999999,3.4128056355797757e-20,65.46873999999994,0.17734166156885306,71.62744800000007,0.002952885156308418,26.721735999999982,4.432228891307484e-14
43,1,61.38,66.23682269086926,23.588716275251052,23.7548093077395,68.83712749999997,0.8197054532747934,-0.27222631999999986,3.4128056355797757e-20,54.145542499999955,0.17734166156885306,70.57281499999999,0.002952885156308418,-55.90369349999996,4.432228891307484e-14
44,1,61.35,81.41362283946864,402.54902267376787,23.7548093077395,90.58214300000002,0.8197054532747934,-0.2778176049999997,3.4128056355797757e-20,39.91933599999997,0.17734166156885306,28.306172999999966,0.002952885156308418,55.80239799999997,4.432228891307484e-14
45,1,61.15,44.50270376292503,277.13252280844915,23.7548093077395,45.50575099999998,0.8197054532747934,0.1629653549999999,3.4128056355797757e-20,39.452619500000026,0.17734166156885306,69.35536150000004,0.002952885156308418,59.927282999999996,4.432228891307484e-14
46,1,61.05,57.674853075951305,11.391611608850456,23.7548093077395,51.91975099999995,0.8197054532747934,0.19100746149999995,3.4128056355797757e-20,84.59427499999997,0.17734166156885306,38.55915649999998,0.002952885156308418,16.655504500000003,4.432228891307484e-14
47,1,61.38,55.35654620850618,36.28200844574792,23.7548093077395,58.41143650000003,0.8197054532747934,0.07455214350000004,3.4128056355797757e-20,40.88425400000004,0.17734166156885306,76.49861999999993,0.002952885156308418,60.73789399999999,4.432228891307484e-14
48,1,60.76,53.70117336329254,49.8270097910813,23.7548093077395,46.44439300000002,0.8197054532747934,0.39003025499999955,3.4128056355797757e-20,86.72503199999996,0.17734166156885306,84.82885699999999,0.002952885156308418,21.129335999999988,4.432228891307484e-14
49,1,60.81,44.50854651063356,265.7374306392585,23.7548093077395,44.65109750000005,0.8197054532747934,0.07062537500000006,3.4128056355797757e-20,43.59772999999998,0.17734166156885306,59.638119000000046,0.002952885156308418,80.13310300000009,4.432228891307484e-14
50,1,61.47,53.22892525194204,67.9153331228915,23.7548093077395,52.76506250000007,0.8197054532747934,0.038509265000000056,3.4128056355797757e-20,54.82948500000004,0.17734166156885306,85.86985000000003,0.002952885156308418,61.78409849999994,4.432228891307484e-14
51,1,61.99,68.4764139825785,42.07354457893178,23.7548093077395,69.580242,0.8197054532747934,0.27141347300000035,3.4128056355797757e-20,63.22517749999998,0.17734166156885306,77.43346999999996,0.002952885156308418,-32.43244849999998,4.432228891307484e-14
52,1,61.32,62.4019757620122,1.1706722099675695,23.7548093077395,60.87431900000001,0.8197054532747934,0.13841372,3.4128056355797757e-20,70.08100349999997,0.17734166156885306,25.291504499999984,0.002952885156308418,33.06802300000002,4.432228891307484e-14
53,1,61.61,65.47806765870605,14.961942690565817,23.7548093077395,68.42593249999994,0.8197054532747934,0.2988501800000002,3.4128056355797757e-20,51.54966299999995,0.17734166156885306,83.66554749999989,0.002952885156308418,32.04100049999995,4.432228891307484e-14
54,1,61.63,57.4586940040867,17.399802622414335,23.7548093077395,63.38907699999995,0.8197054532747934,-0.3455676944999999,3.4128056355797757e-20,30.067185500000033,0.17734166156885306,56.26946700000004,0.002952885156308418,94.77024999999996,4.432228891307484e-14
55,1,62.73,62.09478810619475,0.4034935684780059,23.7548093077395,60.833379499999985,0.8197054532747934,0.3637641699999998,3.4128056355797757e-20,68.22309300000005,0.17734166156885306,44.20711000000003,0.002952885156308418,21.745837500000004,4.432228891307484e-14
56,1,62.32,75.67431965108382,178.33786149415346,23.7548093077395,78.19097999999994,0.8197054532747934,-0.08644234500000002,3.4128056355797757e-20,64.41801149999996,0.17734166156885306,53.08359299999997,0.002952885156308418,-28.16752199999998,4.432228891307484e-14
57,1,62.6,41.17087064529909,459.20751950399364,23.7548093077395,37.424592000000025,0.8197054532747934,0.1644150409999999,3.4128056355797757e-20,58.25392899999998,0.17734166156885306,55.159590000000044,0.002952885156308418,39.887224000000046,4.432228891307484e-14
58,1,63.58,54.46936791405974,83.00365036949873,23.7548093077395,52.57401100000002,0.8197054532747934,-0.1154127349999999,3.4128056355797757e-20,62.21872799999996,0.17734166156885306,115.20657750000008,0.002952885156308418,30.763774499999972,4.432228891307484e-14
59,1,66.36,30.163920053821112,1310.1562476548415,23.7548093077395,26.348364499999974,0.8197054532747934,-0.10075572000000008,3.4128056355797757e-20,47.34363800000001,0.17734166156885306,57.57845349999995,0.002952885156308418,32.512210000000024,4.432228891307484e-14
60,1,63.77,46.42536562999638,300.83635730859817,23.7548093077395,41.372691000000025,0.8197054532747934,-0.024322898800000006,3.4128056355797757e-20,70.04989500000006,0.17734166156885306,30.20111649999997,0.002952885156308418,64.97570300000004,4.432228891307484e-14
61,1,63.82,52.35283179115215,131.4959397310069,23.7548093077395,48.315275500000055,0.8197054532747934,-0.24941210000000016,3.4128056355797757e-20,70.91944000000002,0.17734166156885306,58.10102700000003,0.002952885156308418,20.79786850000002,4.432228891307484e-14
62,1,61.93,43.17560739763687,351.72725333034595,23.7548093077395,41.986814999999986,0.8197054532747934,0.005927790000000013,3.4128056355797757e-20,48.957819000000015,0.17734166156885306,25.91540280000002,0.002952885156308418,42.315931000000035,4.432228891307484e-14
63,1,61.86,58.031096557764165,14.660506243920194,23.7548093077395,52.510478000000006,0.8197054532747934,0.05077949299999998,3.4128056355797757e-20,83.86901149999996,0.17734166156885306,38.77615534999997,0.002952885156308418,-20.024362500000024,4.432228891307484e-14
64,1,62.26,86.48101621083556,586.6577075939049,23.7548093077395,96.412535,0.8197054532747934,-0.24677121899999985,3.4128056355797757e-20,40.64722099999996,0.17734166156885306,82.18734700000003,0.002952885156308418,-10.21724949999999,4.432228891307484e-14
65,1,61.97,70.35170187564792,70.25290586910198,23.7548093077395,64.02559400000004,0.8197054532747934,0.16020037300000012,3.4128056355797757e-20,100.2133025,0.17734166156885306,33.04556150000002,0.002952885156308418,59.617712000000054,4.432228891307484e-14
66,1,59.8,78.40880985592094,346.2878326486112,23.7548093077395,81.23279749999995,0.8197054532747934,0.1489615420000001,3.4128056355797757e-20,65.46873999999994,0.17734166156885306,71.62744800000007,0.002952885156308418,26.721735999999982,4.432228891307484e-14
67,1,59.86,66.242650796642,40.73822340055331,23.7548093077395,68.84423749999998,0.8197054532747934,-0.26956702000000016,3.4128056355797757e-20,54.145542499999955,0.17734166156885306,70.57281499999999,0.002952885156308418,-55.90369349999996,4.432228891307484e-14
68,1,59.35,81.41989358618628,487.08027025755865,23.7548093077395,90.58979300000006,0.8197054532747934,-0.2748206349999998,3.4128056355797757e-20,39.91933599999997,0.17734166156885306,28.306172999999966,0.002952885156308418,55.80239799999997,4.432228891307484e-14
69,1,59.1,44.50624120180869,212.97775132317113,23.7548093077395,45.5100665,0.8197054532747934,0.16137625999999997,3.4128056355797757e-20,39.452619500000026,0.17734166156885306,69.35536150000004,0.002952885156308418,59.927282999999996,4.432228891307484e-14
70,1,59.02,57.67586951071329,1.8066880028185544,23.7548093077395,51.920990999999965,0.8197054532747934,0.19116023700000004,3.4128056355797757e-20,84.59427499999997,0.17734166156885306,38.55915649999998,0.002952885156308418,16.655504500000003,4.432228891307484e-14
71,1,59.1,55.36446866171214,13.954182979396089,23.7548093077395,58.42110150000004,0.8197054532747934,0.0746286720000001,3.4128056355797757e-20,40.88425400000004,0.17734166156885306,76.49861999999993,0.002952885156308418,60.73789399999999,4.432228891307484e-14
72,1,59.3,53.697474032581816,31.388288666819445,23.7548093077395,46.43987999999996,0.8197054532747934,0.3905869929999997,3.4128056355797757e-20,86.72503199999996,0.17734166156885306,84.82885699999999,0.002952885156308418,21.129335999999988,4.432228891307484e-14
73,1,59.11,44.51002730853495,213.15922041375785,23.7548093077395,44.652904000000014,0.8197054532747934,0.07065192499999998,3.4128056355797757e-20,43.59772999999998,0.17734166156885306,59.638119000000046,0.002952885156308418,80.13310300000009,4.432228891307484e-14
74,1,59.95,53.226117350911856,45.210608138539875,23.7548093077395,52.76163700000003,0.8197054532747934,0.03625150000000004,3.4128056355797757e-20,54.82948500000004,0.17734166156885306,85.86985000000003,0.002952885156308418,61.78409849999994,4.432228891307484e-14
75,1,59.98,68.47990428839866,72.24838069383289,23.7548093077395,69.58449999999996,0.8197054532747934,0.27194125249999973,3.4128056355797757e-20,63.22517749999998,0.17734166156885306,77.43346999999996,0.002952885156308418,-32.43244849999998,4.432228891307484e-14
76,1,60.07,62.39697801786361,5.414828115895217,23.7548093077395,60.86822200000003,0.8197054532747934,0.13865505500000005,3.4128056355797757e-20,70.08100349999997,0.17734166156885306,25.291504499999984,0.002952885156308418,33.06802300000002,4.432228891307484e-14
77,1,59.82,65.47699384456214,32.00158281016912,23.7548093077395,68.42462250000004,0.8197054532747934,0.2972164349999997,3.4128056355797757e-20,51.54966299999995,0.17734166156885306,83.66554749999989,0.002952885156308418,32.04100049999995,4.432228891307484e-14
78,1,59.01,57.453544614429156,2.4225481423579325,23.7548093077395,63.382794999999994,0.8197054532747934,-0.34611507850000023,3.4128056355797757e-20,30.067185500000033,0.17734166156885306,56.26946700000004,0.002952885156308418,94.77024999999996,4.432228891307484e-14
79,1,58.79,62.098114061071435,10.94361258372162,23.7548093077395,60.837437000000016,0.8197054532747934,0.3637566900000001,3.4128056355797757e-20,68.22309300000005,0.17734166156885306,44.20711000000003,0.002952885156308418,21.745837500000004,4.432228891307484e-14
80,1,59.49,75.66603242895131,261.6639708406206,23.7548093077395,78.18087000000006,0.8197054532747934,-0.08602820449999993,3.4128056355797757e-20,64.41801149999996,0.17734166156885306,53.08359299999997,0.002952885156308418,-28.16752199999998,4.432228891307484e-14
81,1,59.53,41.170151353763856,337.0839974888514,23.7548093077395,37.423714499999974,0.8197054532747934,0.1665139130000001,3.4128056355797757e-20,58.25392899999998,0.17734166156885306,55.159590000000044,0.002952885156308418,39.887224000000046,4.432228891307484e-14
82,1,59.44,54.46475912014875,24.753008147637736,23.7548093077395,52.56838849999999,0.8197054532747934,-0.11539525899999989,3.4128056355797757e-20,62.21872799999996,0.17734166156885306,115.20657750000008,0.002952885156308418,30.763774499999972,4.432228891307484e-14
83,1,59.27,30.163274248879745,847.2015105989306,23.7548093077395,26.347576649999997,0.8197054532747934,-0.10199017500000006,3.4128056355797757e-20,47.34363800000001,0.17734166156885306,57.57845349999995,0.002952885156308418,32.512210000000024,4.432228891307484e-14
84,1,59.79,46.422626584224226,178.6866965131815,23.7548093077395,41.3693495,0.8197054532747934,-0.0240190455,3.4128056355797757e-20,70.04989500000006,0.17734166156885306,30.20111649999997,0.002952885156308418,64.97570300000004,4.432228891307484e-14
85,1,60.37,52.352509646909,64.28013443470124,23.7548093077395,48.314882499999996,0.8197054532747934,-0.25005628000000024,3.4128056355797757e-20,70.91944000000002,0.17734166156885306,58.10102700000003,0.002952885156308418,20.79786850000002,4.432228891307484e-14
86,1,60.64,43.17633283696298,304.9796494633849,23.7548093077395,41.98769999999997,0.8197054532747934,0.005816370000000015,3.4128056355797757e-20,48.957819000000015,0.17734166156885306,25.91540280000002,0.002952885156308418,42.315931000000035,4.432228891307484e-14
87,1,60.39,58.02818209502506,5.578180933182094,23.7548093077395,52.50692250000003,0.8197054532747934,0.051038665500000004,3.4128056355797757e-20,83.86901149999996,0.17734166156885306,38.77615534999997,0.002952885156308418,-20.024362500000024,4.432228891307484e-14
88,1,60.15,86.47588075617074,693.0519172479109,23.7548093077395,96.40627000000002,0.8197054532747934,-0.24607250400000016,3.4128056355797757e-20,40.64722099999996,0.17734166156885306,82.18734700000003,0.002952885156308418,-10.21724949999999,4.432228891307484e-14
89,1,60.12,70.35020099496298,104.65703425140966,23.7548093077395,64.02376300000003,0.8197054532747934,0.15922897000000003,3.4128056355797757e-20,100.2133025,0.17734166156885306,33.04556150000002,0.002952885156308418,59.617712000000054,4.432228891307484e-14
90,1,59.28,78.40534455111721,365.778850891686,23.7548093077395,81.22857000000009,0.8197054532747934,0.148574215,3.4128056355797757e-20,65.46873999999994,0.17734166156885306,71.62744800000007,0.002952885156308418,26.721735999999982,4.432228891307484e-14
91,1,59.81,66.23512180205364,41.28217252410282,23.7548093077395,68.83505250000005,0.8197054532747934,-0.2713278750000003,3.4128056355797757e-20,54.145542499999955,0.17734166156885306,70.57281499999999,0.002952885156308418,-55.90369349999996,4.432228891307484e-14
92,1,59.55,81.41607375877399,478.12521498912577,23.7548093077395,90.58513299999998,0.8197054532747934,-0.27496496500000017,3.4128056355797757e-20,39.91933599999997,0.17734166156885306,28.306172999999966,0.002952885156308418,55.80239799999997,4.432228891307484e-14
93,1,60.0,44.50672892655342,240.0414485552965,23.7548093077395,45.510661499999976,0.8197054532747934,0.1612866950000001,3.4128056355797757e-20,39.452619500000026,0.17734166156885306,69.35536150000004,0.002952885156308418,59.927282999999996,4.432228891307484e-14
94,1,60.17,57.6770867733115,6.214607226480918,23.7548093077395,51.92247600000002,0.8197054532747934,0.19198359750000007,3.4128056355797757e-20,84.59427499999997,0.17734166156885306,38.55915649999998,0.002952885156308418,16.655504500000003,4.432228891307484e-14
95,1,60.18,55.360837366554115,23.224331428984613,23.7548093077395,58.41667149999999,0.8197054532747934,0.07558794600000007,3.4128056355797757e-20,40.88425400000004,0.17734166156885306,76.49861999999993,0.002952885156308418,60.73789399999999,4.432228891307484e-14
96,1,59.78,53.695510428168575,37.02099849501598,23.7548093077395,46.43748450000001,0.8197054532747934,0.3889207725000003,3.4128056355797757e-20,86.72503199999996,0.17734166156885306,84.82885699999999,0.002952885156308418,21.129335999999988,4.432228891307484e-14
97,1,59.66,44.50811206674331,229.57970331798052,23.7548093077395,44.650567500000015,0.8197054532747934,0.07357562500000005,3.4128056355797757e-20,43.59772999999998,0.17734166156885306,59.638119000000046,0.002952885156308418,80.13310300000009,4.432228891307484e-14
98,1,59.12,53.22746494667704,34.72195676682806,23.7548093077395,52.763281,0.8197054532747934,0.042063055000000044,3.4128056355797757e-20,54.82948500000004,0.17734166156885306,85.86985000000003,0.002952885156308418,61.78409849999994,4.432228891307484e-14
99,1,59.03,68.47724434420265,89.25044876363175,23.7548093077395,69.58125500000004,0.8197054532747934,0.2711754259999997,3.4128056355797757e-20,63.22517749999998,0.17734166156885306,77.43346999999996,0.002952885156308418,-32.43244849999998,4.432228891307484e-14
100,1,59.12,62.396703416536745,10.736792279738394,23.7548093077395,60.86788699999992,0.8197054532747934,0.13903205500000013,3.4128056355797757e-20,70.08100349999997,0.17734166156885306,25.291504499999984,0.002952885156308418,33.06802300000002,4.432228891307484e-14
101,1,59.6,65.4741756972139,34.50595804830225,23.7548093077395,68.4211845,0.8197054532747934,0.2989322950000001,3.4128056355797757e-20,51.54966299999995,0.17734166156885306,83.66554749999989,0.002952885156308418,32.04100049999995,4.432228891307484e-14
102,1,59.79,57.45106090690573,5.47064036393087,23.7548093077395,63.37976500000003,0.8197054532747934,-0.3469019830000002,3.4128056355797757e-20,30.067185500000033,0.17734166156885306,56.26946700000004,0.002952885156308418,94.77024999999996,4.432228891307484e-14
103,1,60.23,62.09900364641454,3.4931763414349914,23.7548093077395,60.83852225000006,0.8197054532747934,0.36078600499999985,3.4128056355797757e-20,68.22309300000005,0.17734166156885306,44.20711000000003,0.002952885156308418,21.745837500000004,4.432228891307484e-14
104,1,59.96,75.66551601451559,246.66326203986517,23.7548093077395,78.18024000000005,0.8197054532747934,-0.08680487700000002,3.4128056355797757e-20,64.41801149999996,0.17734166156885306,53.08359299999997,0.002952885156308418,-28.16752199999998,4.432228891307484e-14
105,1,60.21,41.16943943957765,362.5429115908042,23.7548093077395,37.422845999999986,0.8197054532747934,0.1611044235000001,3.4128056355797757e-20,58.25392899999998,0.17734166156885306,55.159590000000044,0.002952885156308418,39.887224000000046,4.432228891307484e-14
106,1,59.67,54.4631361033512,27.111412570123026,23.7548093077395,52.56640849999999,0.8197054532747934,-0.11642484600000007,3.4128056355797757e-20,62.21872799999996,0.17734166156885306,115.20657750000008,0.002952885156308418,30.763774499999972,4.432228891307484e-14
107,1,59.66,30.163427820696374,870.0477613272293,23.7548093077395,26.347764000000012,0.8197054532747934,-0.09874015800000001,3.4128056355797757e-20,47.34363800000001,0.17734166156885306,57.57845349999995,0.002952885156308418,32.512210000000024,4.432228891307484e-14
108,1,59.89,46.42251387472444,181.37316609468778,23.7548093077395,41.36921200000002,0.8197054532747934,-0.027288007999999985,3.4128056355797757e-20,70.04989500000006,0.17734166156885306,30.20111649999997,0.002952885156308418,64.97570300000004,4.432228891307484e-14
109,1,59.89,52.35225881704033,56.81753293994241,23.7548093077395,48.314576499999966,0.8197054532747934,-0.24809773499999999,3.4128056355797757e-20,70.91944000000002,0.17734166156885306,58.10102700000003,0.002952885156308418,20.79786850000002,4.432228891307484e-14
110,1,58.46,43.17451554997313,233.64600688345615,23.7548093077395,41.985482999999974,0.8197054532747934,0.007873439999999992,3.4128056355797757e-20,48.957819000000015,0.17734166156885306,25.91540280000002,0.002952885156308418,42.315931000000035,4.432228891307484e-14
