t,beta,y_true,avg_ensemble_pred,squared_error,overall_rmse,avg_base_pred_mae,avg_w_mae,avg_base_pred_mape,avg_w_mape,avg_base_pred_mase,avg_w_mase,avg_base_pred_mse,avg_w_mse,avg_base_pred_smape,avg_w_smape
696,3,54.19,46.83825622677962,54.04811631491916,25.322184880929143,46.43434150000001,0.98997498405906,0.3885671674999998,7.1447232843238135e-59,86.72503199999996,0.010024969661253323,84.82885699999999,4.627968747564158e-08,21.129335999999988,1.5650106181456606e-40
697,3,54.25,44.637451969352234,92.40107964151024,25.322184880929143,44.64798,0.98997498405906,0.06678512000000002,7.1447232843238135e-59,43.59772999999998,0.010024969661253323,59.638119000000046,4.627968747564158e-08,80.13310300000009,1.5650106181456606e-40
698,3,54.08,52.77816174700712,1.6947876044329822,25.322184880929143,52.757387499999986,0.98997498405906,0.050255305,7.1447232843238135e-59,54.82948500000004,0.010024969661253323,85.86985000000003,4.627968747564158e-08,61.78409849999994,1.5650106181456606e-40
699,3,54.12,69.51731065998716,237.07720845235954,25.322184880929143,69.58102749999993,0.98997498405906,0.2662754750000003,7.1447232843238135e-59,63.22517749999998,0.010024969661253323,77.43346999999996,4.627968747564158e-08,-32.43244849999998,1.5650106181456606e-40
700,3,54.36,60.96089500054873,43.57180675053645,25.322184880929143,60.86854200000003,0.98997498405906,0.13703790000000007,7.1447232843238135e-59,70.08100349999997,0.010024969661253323,25.291504499999984,4.627968747564158e-08,33.06802300000002,1.5650106181456606e-40
701,3,53.92,68.24960149616707,205.33753151552497,25.322184880929143,68.41871249999996,0.98997498405906,0.3061226500000003,7.1447232843238135e-59,51.54966299999995,0.010024969661253323,83.66554749999989,4.627968747564158e-08,32.04100049999995,1.5650106181456606e-40
702,3,54.01,63.0448863953769,81.62920250688305,25.322184880929143,63.37883499999999,0.98997498405906,-0.3437786749999997,7.1447232843238135e-59,30.067185500000033,0.010024969661253323,56.26946700000004,4.627968747564158e-08,94.77024999999996,1.5650106181456606e-40
703,3,53.99,60.912651169517034,47.923075975938104,25.322184880929143,60.838622849999986,0.98997498405906,0.36312516499999975,7.1447232843238135e-59,68.22309300000005,0.010024969661253323,44.20711000000003,4.627968747564158e-08,21.745837500000004,1.5650106181456606e-40
704,3,52.96,78.03717949405834,628.8649772949078,25.322184880929143,78.17509500000004,0.98997498405906,-0.09041809500000003,7.1447232843238135e-59,64.41801149999996,0.010024969661253323,53.08359299999997,4.627968747564158e-08,-28.16752199999998,1.5650106181456606e-40
705,3,53.24,37.63305534612733,243.57677382052438,25.322184880929143,37.424237499999954,0.98997498405906,0.16113244374999985,7.1447232843238135e-59,58.25392899999998,0.010024969661253323,55.159590000000044,4.627968747564158e-08,39.887224000000046,1.5650106181456606e-40
706,3,53.01,52.66095113532646,0.12183393819884722,25.322184880929143,52.56416149999996,0.98997498405906,-0.11599749600000006,7.1447232843238135e-59,62.21872799999996,0.010024969661253323,115.20657750000008,4.627968747564158e-08,30.763774499999972,1.5650106181456606e-40
707,3,53.28,26.55710967698385,714.1128019745203,25.322184880929143,26.346613700000017,0.98997498405906,-0.09997637499999987,7.1447232843238135e-59,47.34363800000001,0.010024969661253323,57.57845349999995,4.627968747564158e-08,32.512210000000024,1.5650106181456606e-40
708,3,53.55,41.65568409662499,141.47473265999457,25.322184880929143,41.368150999999955,0.98997498405906,-0.022292937300000017,7.1447232843238135e-59,70.04989500000006,0.010024969661253323,30.20111649999997,4.627968747564158e-08,64.97570300000004,1.5650106181456606e-40
709,3,53.2,48.53704252350239,21.743179542733966,25.322184880929143,48.310387,0.98997498405906,-0.24500487999999987,7.1447232843238135e-59,70.91944000000002,0.010024969661253323,58.10102700000003,4.627968747564158e-08,20.79786850000002,1.5650106181456606e-40
710,3,53.23,42.0587104839837,124.79769922303484,25.322184880929143,41.98884750000001,0.98997498405906,0.006186484999999986,7.1447232843238135e-59,48.957819000000015,0.010024969661253323,25.91540280000002,4.627968747564158e-08,42.315931000000035,1.5650106181456606e-40
711,3,53.37,52.81635865580042,0.3065175553027491,25.322184880929143,52.50190500000004,0.98997498405906,0.05498468100000005,7.1447232843238135e-59,83.86901149999996,0.010024969661253323,38.77615534999997,4.627968747564158e-08,-20.024362500000024,1.5650106181456606e-40
712,3,53.03,95.84483637930187,1833.1103187148012,25.322184880929143,96.40379500000009,0.98997498405906,-0.24871501324999967,7.1447232843238135e-59,40.64722099999996,0.010024969661253323,82.18734700000003,4.627968747564158e-08,-10.21724949999999,1.5650106181456606e-40
713,3,53.45,64.38105337104439,119.4879111211577,25.322184880929143,64.0182,0.98997498405906,0.17038693499999988,7.1447232843238135e-59,100.2133025,0.010024969661253323,33.04556150000002,4.627968747564158e-08,59.617712000000054,1.5650106181456606e-40
714,3,53.28,81.07253788851496,772.4252301374166,25.322184880929143,81.2305500000001,0.98997498405906,0.15153503500000015,7.1447232843238135e-59,65.46873999999994,0.010024969661253323,71.62744800000007,4.627968747564158e-08,26.721735999999982,1.5650106181456606e-40
715,3,53.19,68.68917863326212,240.22458087553636,25.322184880929143,68.83645449999996,0.98997498405906,-0.2656139500000001,7.1447232843238135e-59,54.145542499999955,0.010024969661253323,70.57281499999999,4.627968747564158e-08,-55.90369349999996,1.5650106181456606e-40
716,3,53.23,90.07581612510837,1357.6141996586487,25.322184880929143,90.58372800000001,0.98997498405906,-0.2682334849999998,7.1447232843238135e-59,39.91933599999997,0.010024969661253323,28.306172999999966,4.627968747564158e-08,55.80239799999997,1.5650106181456606e-40
717,3,53.29,45.442895659044495,61.577060906320746,25.322184880929143,45.50355499999998,0.98997498405906,0.16055111000000008,7.1447232843238135e-59,39.452619500000026,0.010024969661253323,69.35536150000004,4.627968747564158e-08,59.927282999999996,1.5650106181456606e-40
718,3,52.77,52.24623242073908,0.2743329566085979,25.322184880929143,51.918661000000014,0.98997498405906,0.1941005100000001,7.1447232843238135e-59,84.59427499999997,0.010024969661253323,38.55915649999998,4.627968747564158e-08,16.655504500000003,1.5650106181456606e-40
719,3,52.63,58.23879183683509,31.45853388727708,25.322184880929143,58.41453150000003,0.98997498405906,0.07457526650000004,7.1447232843238135e-59,40.88425400000004,0.010024969661253323,76.49861999999993,4.627968747564158e-08,60.73789399999999,1.5650106181456606e-40
720,3,51.9,46.83983028700429,25.605332966733872,25.322184880929143,46.43593149999999,0.98997498405906,0.3895188014999997,7.1447232843238135e-59,86.72503199999996,0.010024969661253323,84.82885699999999,4.627968747564158e-08,21.129335999999988,1.5650106181456606e-40
721,3,51.58,44.63737920619088,48.20000891127084,25.322184880929143,44.64790650000002,0.98997498405906,0.06699329500000004,7.1447232843238135e-59,43.59772999999998,0.010024969661253323,59.638119000000046,4.627968747564158e-08,80.13310300000009,1.5650106181456606e-40
722,3,51.76,52.77957790622172,1.0395425295136043,25.322184880929143,52.75881799999996,0.98997498405906,0.04942292000000003,7.1447232843238135e-59,54.82948500000004,0.010024969661253323,85.86985000000003,4.627968747564158e-08,61.78409849999994,1.5650106181456606e-40
723,3,51.63,69.51765814120652,319.96827556451285,25.322184880929143,69.58137850000001,0.98997498405906,0.2670874950000001,7.1447232843238135e-59,63.22517749999998,0.010024969661253323,77.43346999999996,4.627968747564158e-08,-32.43244849999998,1.5650106181456606e-40
724,3,51.72,60.95953873482071,85.36905347478618,25.322184880929143,60.86717200000007,0.98997498405906,0.1366183650000001,7.1447232843238135e-59,70.08100349999997,0.010024969661253323,25.291504499999984,4.627968747564158e-08,33.06802300000002,1.5650106181456606e-40
725,3,51.71,68.24991135833713,273.56869802713265,25.322184880929143,68.41902549999996,0.98997498405906,0.3053643370000002,7.1447232843238135e-59,51.54966299999995,0.010024969661253323,83.66554749999989,4.627968747564158e-08,32.04100049999995,1.5650106181456606e-40
726,3,51.74,63.043960768766745,127.77949111517482,25.322184880929143,63.37789999999996,0.98997498405906,-0.3442104229999999,7.1447232843238135e-59,30.067185500000033,0.010024969661253323,56.26946700000004,4.627968747564158e-08,94.77024999999996,1.5650106181456606e-40
727,3,51.93,60.91304582304432,80.69510677609806,25.322184880929143,60.83902149999995,0.98997498405906,0.3631012474999998,7.1447232843238135e-59,68.22309300000005,0.010024969661253323,44.20711000000003,4.627968747564158e-08,21.745837500000004,1.5650106181456606e-40
728,3,51.91,78.03825361691592,682.6856450435903,25.322184880929143,78.17617999999996,0.98997498405906,-0.08981224500000003,7.1447232843238135e-59,64.41801149999996,0.010024969661253323,53.08359299999997,4.627968747564158e-08,-28.16752199999998,1.5650106181456606e-40
729,3,51.77,37.631820352334685,199.88813669354798,25.322184880929143,37.42299000000002,0.98997498405906,0.16105054249999998,7.1447232843238135e-59,58.25392899999998,0.010024969661253323,55.159590000000044,4.627968747564158e-08,39.887224000000046,1.5650106181456606e-40
730,3,51.94,52.66163817796542,0.5207636419375925,25.322184880929143,52.564855499999965,0.98997498405906,-0.11630619299999985,7.1447232843238135e-59,62.21872799999996,0.010024969661253323,115.20657750000008,4.627968747564158e-08,30.763774499999972,1.5650106181456606e-40
731,3,52.08,26.55695672584883,651.4258314423727,25.322184880929143,26.346459200000016,0.98997498405906,-0.09969599250000004,7.1447232843238135e-59,47.34363800000001,0.010024969661253323,57.57845349999995,4.627968747564158e-08,32.512210000000024,1.5650106181456606e-40
732,3,51.96,41.65440801887052,106.20520721141858,25.322184880929143,41.366862000000026,0.98997498405906,-0.023215787399999997,7.1447232843238135e-59,70.04989500000006,0.010024969661253323,30.20111649999997,4.627968747564158e-08,64.97570300000004,1.5650106181456606e-40
733,3,51.63,48.536947980891455,9.566977400384554,25.322184880929143,48.31029149999997,0.98997498405906,-0.24512804499999993,7.1447232843238135e-59,70.91944000000002,0.010024969661253323,58.10102700000003,4.627968747564158e-08,20.79786850000002,1.5650106181456606e-40
734,3,51.96,42.05720324707044,98.06536539727067,25.322184880929143,41.987325000000034,0.98997498405906,0.005684075000000011,7.1447232843238135e-59,48.957819000000015,0.010024969661253323,25.91540280000002,4.627968747564158e-08,42.315931000000035,1.5650106181456606e-40
735,3,52.46,52.81687344279212,0.12735930762593062,25.322184880929143,52.502424999999995,0.98997498405906,0.05435021700000005,7.1447232843238135e-59,83.86901149999996,0.010024969661253323,38.77615534999997,4.627968747564158e-08,-20.024362500000024,1.5650106181456606e-40
736,3,52.49,95.84400975019011,1879.5700158830502,25.322184880929143,96.40295999999998,0.98997498405906,-0.2490902167000003,7.1447232843238135e-59,40.64722099999996,0.010024969661253323,82.18734700000003,4.627968747564158e-08,-10.21724949999999,1.5650106181456606e-40
737,3,52.24,64.38315954282294,147.4562829186744,25.322184880929143,64.02032749999994,0.98997498405906,0.16975458749999997,7.1447232843238135e-59,100.2133025,0.010024969661253323,33.04556150000002,4.627968747564158e-08,59.617712000000054,1.5650106181456606e-40
738,3,51.66,81.07312345871799,865.1318405739593,25.322184880929143,81.23114149999995,0.98997498405906,0.15132294999999998,7.1447232843238135e-59,65.46873999999994,0.010024969661253323,71.62744800000007,4.627968747564158e-08,26.721735999999982,1.5650106181456606e-40
739,3,51.83,68.68921625231143,284.2331109019112,25.322184880929143,68.83649250000005,0.98997498405906,-0.26661382500000014,7.1447232843238135e-59,54.145542499999955,0.010024969661253323,70.57281499999999,4.627968747564158e-08,-55.90369349999996,1.5650106181456606e-40
740,3,51.94,90.07582107498327,1454.3409538063006,25.322184880929143,90.583733,0.98997498405906,-0.2687501799999998,7.1447232843238135e-59,39.91933599999997,0.010024969661253323,28.306172999999966,4.627968747564158e-08,55.80239799999997,1.5650106181456606e-40
741,3,51.95,45.442642225448516,42.34571513545619,25.322184880929143,45.50329899999998,0.98997498405906,0.1606313650000002,7.1447232843238135e-59,39.452619500000026,0.010024969661253323,69.35536150000004,4.627968747564158e-08,59.927282999999996,1.5650106181456606e-40
742,3,52.02,52.24433166876969,0.05032449223142629,25.322184880929143,51.916740999999995,0.98997498405906,0.19358474849999996,7.1447232843238135e-59,84.59427499999997,0.010024969661253323,38.55915649999998,4.627968747564158e-08,16.655504500000003,1.5650106181456606e-40
743,3,52.03,58.23772266385232,38.5358358268801,25.322184880929143,58.41345150000003,0.98997498405906,0.07490658399999994,7.1447232843238135e-59,40.88425400000004,0.010024969661253323,76.49861999999993,4.627968747564158e-08,60.73789399999999,1.5650106181456606e-40
744,3,52.34,46.837942404709736,30.27263946098603,25.322184880929143,46.434024500000014,0.98997498405906,0.3885648119999999,7.1447232843238135e-59,86.72503199999996,0.010024969661253323,84.82885699999999,4.627968747564158e-08,21.129335999999988,1.5650106181456606e-40
745,3,52.12,44.63753611722587,55.98724977275311,25.322184880929143,44.648065000000024,0.98997498405906,0.06633360000000006,7.1447232843238135e-59,43.59772999999998,0.010024969661253323,59.638119000000046,4.627968747564158e-08,80.13310300000009,1.5650106181456606e-40
746,3,52.28,52.77846368937721,0.24846726658139812,25.322184880929143,52.75769249999998,0.98997498405906,0.050392314999999986,7.1447232843238135e-59,54.82948500000004,0.010024969661253323,85.86985000000003,4.627968747564158e-08,61.78409849999994,1.5650106181456606e-40
747,3,52.17,69.51778089810446,300.9455656181125,25.322184880929143,69.58150250000004,0.98997498405906,0.2659273409999998,7.1447232843238135e-59,63.22517749999998,0.010024969661253323,77.43346999999996,4.627968747564158e-08,-32.43244849999998,1.5650106181456606e-40
748,3,52.36,60.960805902800196,73.97385167861242,25.322184880929143,60.86845200000003,0.98997498405906,0.13657549749999998,7.1447232843238135e-59,70.08100349999997,0.010024969661253323,25.291504499999984,4.627968747564158e-08,33.06802300000002,1.5650106181456606e-40
749,3,52.31,68.2507449172736,254.10730473502224,25.322184880929143,68.41986749999992,0.98997498405906,0.30554296500000033,7.1447232843238135e-59,51.54966299999995,0.010024969661253323,83.66554749999989,4.627968747564158e-08,32.04100049999995,1.5650106181456606e-40
750,3,52.61,63.043634077022034,108.86070731682608,25.322184880929143,63.37757000000007,0.98997498405906,-0.342694882,7.1447232843238135e-59,30.067185500000033,0.010024969661253323,56.26946700000004,4.627968747564158e-08,94.77024999999996,1.5650106181456606e-40
751,3,52.49,60.91431992084882,70.96913784893052,25.322184880929143,60.8403085,0.98997498405906,0.36216368300000007,7.1447232843238135e-59,68.22309300000005,0.010024969661253323,44.20711000000003,4.627968747564158e-08,21.745837500000004,1.5650106181456606e-40
752,3,52.64,78.03662312811728,644.9884973133594,25.322184880929143,78.17453299999993,0.98997498405906,-0.08992088749999998,7.1447232843238135e-59,64.41801149999996,0.010024969661253323,53.08359299999997,4.627968747564158e-08,-28.16752199999998,1.5650106181456606e-40
753,3,52.69,37.633420151908936,226.70055536781214,25.322184880929143,37.424606000000026,0.98997498405906,0.1613360210000001,7.1447232843238135e-59,58.25392899999998,0.010024969661253323,55.159590000000044,4.627968747564158e-08,39.887224000000046,1.5650106181456606e-40
754,3,52.26,52.6631607594909,0.16253995137999372,25.322184880929143,52.566393500000046,0.98997498405906,-0.11568560500000008,7.1447232843238135e-59,62.21872799999996,0.010024969661253323,115.20657750000008,4.627968747564158e-08,30.763774499999972,1.5650106181456606e-40
755,3,52.18,26.55601951653146,656.5883914568133,25.322184880929143,26.34551250000002,0.98997498405906,-0.09978210299999994,7.1447232843238135e-59,47.34363800000001,0.010024969661253323,57.57845349999995,4.627968747564158e-08,32.512210000000024,1.5650106181456606e-40
756,3,52.04,41.654976264511355,107.84873700220977,25.322184880929143,41.367436,0.98997498405906,-0.02207790475000001,7.1447232843238135e-59,70.04989500000006,0.010024969661253323,30.20111649999997,4.627968747564158e-08,64.97570300000004,1.5650106181456606e-40
757,3,52.21,48.53595305603248,13.498614219097012,25.322184880929143,48.30928650000001,0.98997498405906,-0.24388670999999998,7.1447232843238135e-59,70.91944000000002,0.010024969661253323,58.10102700000003,4.627968747564158e-08,20.79786850000002,1.5650106181456606e-40
758,3,52.09,42.05631969439717,100.6747435370784,25.322184880929143,41.986432500000035,0.98997498405906,0.005338430000000005,7.1447232843238135e-59,48.957819000000015,0.010024969661253323,25.91540280000002,4.627968747564158e-08,42.315931000000035,1.5650106181456606e-40
759,3,52.26,52.81665861822057,0.3098706859080695,25.322184880929143,52.502207999999925,0.98997498405906,0.05529108350000007,7.1447232843238135e-59,83.86901149999996,0.010024969661253323,38.77615534999997,4.627968747564158e-08,-20.024362500000024,1.5650106181456606e-40
760,3,52.07,95.84378700581873,1916.1444555481837,25.322184880929143,96.40273500000004,0.98997498405906,-0.24772286199999985,7.1447232843238135e-59,40.64722099999996,0.010024969661253323,82.18734700000003,4.627968747564158e-08,-10.21724949999999,1.5650106181456606e-40
761,3,52.02,64.38281255659106,152.8391229909129,25.322184880929143,64.01997699999995,0.98997498405906,0.16998767499999987,7.1447232843238135e-59,100.2133025,0.010024969661253323,33.04556150000002,4.627968747564158e-08,59.617712000000054,1.5650106181456606e-40
762,3,52.04,81.07274776321171,842.9003895217264,25.322184880929143,81.23076200000006,0.98997498405906,0.1514157699999999,7.1447232843238135e-59,65.46873999999994,0.010024969661253323,71.62744800000007,4.627968747564158e-08,26.721735999999982,1.5650106181456606e-40
763,3,52.12,68.68818172845307,274.5046811805021,25.322184880929143,68.83544750000006,0.98997498405906,-0.26559694,7.1447232843238135e-59,54.145542499999955,0.010024969661253323,70.57281499999999,4.627968747564158e-08,-55.90369349999996,1.5650106181456606e-40
764,3,52.25,90.07314319265147,1430.5901609718173,25.322184880929143,90.581028,0.98997498405906,-0.2665065900000001,7.1447232843238135e-59,39.91933599999997,0.010024969661253323,28.306172999999966,4.627968747564158e-08,55.80239799999997,1.5650106181456606e-40
765,3,52.17,45.44308226932892,45.25139752051184,25.322184880929143,45.50374349999997,0.98997498405906,0.15988266300000015,7.1447232843238135e-59,39.452619500000026,0.010024969661253323,69.35536150000004,4.627968747564158e-08,59.927282999999996,1.5650106181456606e-40
766,3,52.12,52.24539589187766,0.015724397575460437,25.322184880929143,51.917815999999995,0.98997498405906,0.19260470000000024,7.1447232843238135e-59,84.59427499999997,0.010024969661253323,38.55915649999998,4.627968747564158e-08,16.655504500000003,1.5650106181456606e-40
767,3,52.23,58.23782661122563,36.09398609088057,25.322184880929143,58.41355650000001,0.98997498405906,0.07519195850000003,7.1447232843238135e-59,40.88425400000004,0.010024969661253323,76.49861999999993,4.627968747564158e-08,60.73789399999999,1.5650106181456606e-40
768,3,52.39,46.83707023674875,30.83502217712323,25.322184880929143,46.43314349999996,0.98997498405906,0.3884697575,7.1447232843238135e-59,86.72503199999996,0.010024969661253323,84.82885699999999,4.627968747564158e-08,21.129335999999988,1.5650106181456606e-40
769,3,51.98,44.63710052823288,53.91816592985284,25.322184880929143,44.64762500000002,0.98997498405906,0.06586135500000001,7.1447232843238135e-59,43.59772999999998,0.010024969661253323,59.638119000000046,4.627968747564158e-08,80.13310300000009,1.5650106181456606e-40
770,3,51.83,52.77842656531535,0.8995094765574078,25.322184880929143,52.75765499999993,0.98997498405906,0.051217539999999985,7.1447232843238135e-59,54.82948500000004,0.010024969661253323,85.86985000000003,4.627968747564158e-08,61.78409849999994,1.5650106181456606e-40
771,3,51.9,69.51738441312351,310.37217979577895,25.322184880929143,69.58110200000006,0.98997498405906,0.2658341254999998,7.1447232843238135e-59,63.22517749999998,0.010024969661253323,77.43346999999996,4.627968747564158e-08,-32.43244849999998,1.5650106181456606e-40
772,3,51.94,60.96003570226264,81.36106884436249,25.322184880929143,60.867674000000044,0.98997498405906,0.13622521000000007,7.1447232843238135e-59,70.08100349999997,0.010024969661253323,25.291504499999984,4.627968747564158e-08,33.06802300000002,1.5650106181456606e-40
773,3,51.95,68.24950744854364,265.67391819405555,25.322184880929143,68.4186175,0.98997498405906,0.3064040450000003,7.1447232843238135e-59,51.54966299999995,0.010024969661253323,83.66554749999989,4.627968747564158e-08,32.04100049999995,1.5650106181456606e-40
774,3,51.46,63.04363902689693,134.1807143157271,25.322184880929143,63.377574999999986,0.98997498405906,-0.3428373239999998,7.1447232843238135e-59,30.067185500000033,0.010024969661253323,56.26946700000004,4.627968747564158e-08,94.77024999999996,1.5650106181456606e-40
775,3,50.85,60.91595743846995,101.32352987195515,25.322184880929143,60.841962599999995,0.98997498405906,0.36283526499999985,7.1447232843238135e-59,68.22309300000005,0.010024969661253323,44.20711000000003,4.627968747564158e-08,21.745837500000004,1.5650106181456606e-40
776,3,51.07,78.03561533358342,727.1444267772949,25.322184880929143,78.17351499999997,0.98997498405906,-0.09028837100000006,7.1447232843238135e-59,64.41801149999996,0.010024969661253323,53.08359299999997,4.627968747564158e-08,-28.16752199999998,1.5650106181456606e-40
777,3,50.92,37.63467247026375,176.4998789200487,25.322184880929143,37.42587099999997,0.98997498405906,0.16139063299999992,7.1447232843238135e-59,58.25392899999998,0.010024969661253323,55.159590000000044,4.627968747564158e-08,39.887224000000046,1.5650106181456606e-40
778,3,49.71,52.662146035132245,8.71517161828871,25.322184880929143,52.565368500000034,0.98997498405906,-0.11588216749999994,7.1447232843238135e-59,62.21872799999996,0.010024969661253323,115.20657750000008,4.627968747564158e-08,30.763774499999972,1.5650106181456606e-40
779,3,50.09,26.55522283416303,553.8857434278453,25.322184880929143,26.344707749999998,0.98997498405906,-0.09958684500000008,7.1447232843238135e-59,47.34363800000001,0.010024969661253323,57.57845349999995,4.627968747564158e-08,32.512210000000024,1.5650106181456606e-40
780,3,49.24,41.655244547732075,57.52854073223122,25.322184880929143,41.36770700000005,0.98997498405906,-0.022035702499999987,7.1447232843238135e-59,70.04989500000006,0.010024969661253323,30.20111649999997,4.627968747564158e-08,64.97570300000004,1.5650106181456606e-40
781,3,49.24,48.535029409372335,0.4969859001921945,25.322184880929143,48.30835350000003,0.98997498405906,-0.24391338999999987,7.1447232843238135e-59,70.91944000000002,0.010024969661253323,58.10102700000003,4.627968747564158e-08,20.79786850000002,1.5650106181456606e-40
782,3,49.29,42.056929518987324,52.31732182744538,25.322184880929143,41.987048499999965,0.98997498405906,0.005259700000000005,7.1447232843238135e-59,48.957819000000015,0.010024969661253323,25.91540280000002,4.627968747564158e-08,42.315931000000035,1.5650106181456606e-40
783,3,50.33,52.8147172772769,6.17381084869524,25.322184880929143,52.500246999999966,0.98997498405906,0.05570734149999994,7.1447232843238135e-59,83.86901149999996,0.010024969661253323,38.77615534999997,4.627968747564158e-08,-20.024362500000024,1.5650106181456606e-40
784,3,50.7,95.84400975019011,2037.9815474409681,25.322184880929143,96.40295999999998,0.98997498405906,-0.24817689654999994,7.1447232843238135e-59,40.64722099999996,0.010024969661253323,82.18734700000003,4.627968747564158e-08,-10.21724949999999,1.5650106181456606e-40
785,3,50.82,64.38309568943657,183.95757295906967,25.322184880929143,64.02026299999993,0.98997498405906,0.17090299999999994,7.1447232843238135e-59,100.2133025,0.010024969661253323,33.04556150000002,4.627968747564158e-08,59.617712000000054,1.5650106181456606e-40
786,3,51.32,81.07261708651369,885.2182416562626,25.322184880929143,81.23063,0.98997498405906,0.1518344950000001,7.1447232843238135e-59,65.46873999999994,0.010024969661253323,71.62744800000007,4.627968747564158e-08,26.721735999999982,1.5650106181456606e-40
787,3,51.27,68.68827825101413,303.3964012828419,25.322184880929143,68.83554499999995,0.98997498405906,-0.26532276500000007,7.1447232843238135e-59,54.145542499999955,0.010024969661253323,70.57281499999999,4.627968747564158e-08,-55.90369349999996,1.5650106181456606e-40
788,3,51.46,90.07321496583782,1490.980440700911,25.322184880929143,90.58110049999999,0.98997498405906,-0.2661803650000002,7.1447232843238135e-59,39.91933599999997,0.010024969661253323,28.306172999999966,4.627968747564158e-08,55.80239799999997,1.5650106181456606e-40
789,3,51.48,45.442950107668565,36.44596587541494,25.322184880929143,45.50361000000001,0.98997498405906,0.15991692500000007,7.1447232843238135e-59,39.452619500000026,0.010024969661253323,69.35536150000004,4.627968747564158e-08,59.927282999999996,1.5650106181456606e-40
790,3,51.48,52.245108799132176,0.585392174987716,25.322184880929143,51.91752600000001,0.98997498405906,0.19319128999999985,7.1447232843238135e-59,84.59427499999997,0.010024969661253323,38.55915649999998,4.627968747564158e-08,16.655504500000003,1.5650106181456606e-40
791,3,51.1,58.23844039571578,50.9573530679804,25.322184880929143,58.414176499999975,0.98997498405906,0.07517773849999995,7.1447232843238135e-59,40.88425400000004,0.010024969661253323,76.49861999999993,4.627968747564158e-08,60.73789399999999,1.5650106181456606e-40
792,3,51.23,46.83707023674875,19.297827883011568,25.322184880929143,46.43314349999996,0.98997498405906,0.3885178829999999,7.1447232843238135e-59,86.72503199999996,0.010024969661253323,84.82885699999999,4.627968747564158e-08,21.129335999999988,1.5650106181456606e-40
793,3,52.4,44.63710052823288,60.2626318992537,25.322184880929143,44.64762500000002,0.98997498405906,0.06549857499999993,7.1447232843238135e-59,43.59772999999998,0.010024969661253323,59.638119000000046,4.627968747564158e-08,80.13310300000009,1.5650106181456606e-40
794,3,52.3,52.77842656531535,0.22889270842102885,25.322184880929143,52.75765499999993,0.98997498405906,0.05219736500000003,7.1447232843238135e-59,54.82948500000004,0.010024969661253323,85.86985000000003,4.627968747564158e-08,61.78409849999994,1.5650106181456606e-40
795,3,52.4,69.51738441312351,293.00479690853433,25.322184880929143,69.58110200000006,0.98997498405906,0.26572195099999985,7.1447232843238135e-59,63.22517749999998,0.010024969661253323,77.43346999999996,4.627968747564158e-08,-32.43244849999998,1.5650106181456606e-40
796,3,52.14,60.96003570226264,77.79304055583309,25.322184880929143,60.867674000000044,0.98997498405906,0.13575946499999983,7.1447232843238135e-59,70.08100349999997,0.010024969661253323,25.291504499999984,4.627968747564158e-08,33.06802300000002,1.5650106181456606e-40
797,3,52.15,68.24950744854364,259.1940909539168,25.322184880929143,68.4186175,0.98997498405906,0.3070029549999998,7.1447232843238135e-59,51.54966299999995,0.010024969661253323,83.66554749999989,4.627968747564158e-08,32.04100049999995,1.5650106181456606e-40
798,3,52.07,63.04363902689693,120.42076019041329,25.322184880929143,63.377574999999986,0.98997498405906,-0.3423018399999998,7.1447232843238135e-59,30.067185500000033,0.010024969661253323,56.26946700000004,4.627968747564158e-08,94.77024999999996,1.5650106181456606e-40
799,3,51.89,60.91595743846995,81.46791869908589,25.322184880929143,60.841962599999995,0.98997498405906,0.363229065,7.1447232843238135e-59,68.22309300000005,0.010024969661253323,44.20711000000003,4.627968747564158e-08,21.745837500000004,1.5650106181456606e-40
800,3,51.67,78.03561533358342,695.1457684722598,25.322184880929143,78.17351499999997,0.98997498405906,-0.09014730499999997,7.1447232843238135e-59,64.41801149999996,0.010024969661253323,53.08359299999997,4.627968747564158e-08,-28.16752199999998,1.5650106181456606e-40
801,3,52.1,37.63467247026375,209.24565639787141,25.322184880929143,37.42587099999997,0.98997498405906,0.161464466,7.1447232843238135e-59,58.25392899999998,0.010024969661253323,55.159590000000044,4.627968747564158e-08,39.887224000000046,1.5650106181456606e-40
802,3,52.17,52.662146035132245,0.24220952219235126,25.322184880929143,52.565368500000034,0.98997498405906,-0.11616283800000009,7.1447232843238135e-59,62.21872799999996,0.010024969661253323,115.20657750000008,4.627968747564158e-08,30.763774499999972,1.5650106181456606e-40
803,3,51.89,26.55522283416303,641.850903116373,25.322184880929143,26.344707749999998,0.98997498405906,-0.09885473200000003,7.1447232843238135e-59,47.34363800000001,0.010024969661253323,57.57845349999995,4.627968747564158e-08,32.512210000000024,1.5650106181456606e-40
804,3,52.39,41.655244547732075,115.2349615160468,25.322184880929143,41.36770700000005,0.98997498405906,-0.022092043799999992,7.1447232843238135e-59,70.04989500000006,0.010024969661253323,30.20111649999997,4.627968747564158e-08,64.97570300000004,1.5650106181456606e-40
805,3,51.92,48.535029409372335,11.458013503285022,25.322184880929143,48.30835350000003,0.98997498405906,-0.24307189499999995,7.1447232843238135e-59,70.91944000000002,0.010024969661253323,58.10102700000003,4.627968747564158e-08,20.79786850000002,1.5650106181456606e-40
