,BOLT,Median,INV,Mean
0,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
1,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
2,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
3,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
4,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
5,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
6,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
7,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
8,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
9,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
10,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
11,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
12,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
13,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
14,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
15,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
16,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
17,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
18,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
19,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
20,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
21,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
22,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
23,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
24,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
25,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
26,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
27,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
28,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
29,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
30,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
31,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
32,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
33,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
34,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
35,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
36,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
37,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
38,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
39,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
40,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
41,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
42,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
43,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
44,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
45,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
46,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
47,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
48,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
49,23.7548093077395,33.104082600976014,29.655319532361776,37.08299666048288
