iter,beta,t,y_true,ensemble_pred,squared_error,overall_rmse,base_pred_mae,w_mae,base_pred_mape,w_mape,base_pred_mase,w_mase,base_pred_mse,w_mse,base_pred_smape,w_smape
0,3,0,63.79,46.84149245500252,287.2519390364814,25.322184880929143,46.437610500000005,0.9899749840590593,0.38868342549999996,7.144723284323822e-59,86.725032,0.010024969661253318,84.828857,4.6279687475641555e-08,21.129336000000002,1.5650106181456601e-40
0,3,1,63.62,44.64320619894706,360.1186624288772,25.322184880929143,44.653792499999994,0.9899749840590593,0.07425140000000001,7.144723284323822e-59,43.59773,0.010024969661253318,59.638119,4.6279687475641555e-08,80.133103,1.5650106181456601e-40
0,3,2,64.25,52.782689892584166,131.49920109964134,25.322184880929143,52.7619615,0.9899749840590593,0.040413959999999985,7.144723284323822e-59,54.829485,0.010024969661253318,85.86985,4.6279687475641555e-08,61.7840985,1.5650106181456601e-40
0,3,3,63.75,69.52076319774402,33.30170788443676,25.322184880929143,69.584515,0.9899749840590593,0.273337644,7.144723284323822e-59,63.2251775,0.010024969661253318,77.43347,4.6279687475641555e-08,-32.4324485,1.5650106181456601e-40
0,3,4,63.14,60.96302344676452,4.739224255895336,25.322184880929143,60.870692,0.9899749840590593,0.13927471000000002,7.144723284323822e-59,70.0810035,0.010024969661253318,25.2915045,4.6279687475641555e-08,33.068023,1.5650106181456601e-40
0,3,5,63.52,68.2533881504811,22.404959049568824,25.322184880929143,68.4225375,0.9899749840590593,0.29878994999999997,7.144723284323822e-59,51.549662999999995,0.010024969661253318,83.6655475,4.6279687475641555e-08,32.041000499999996,1.5650106181456601e-40
0,3,6,62.74,63.049326433180376,0.09568180387861575,25.322184880929143,63.38332,0.9899749840590593,-0.3485075995,7.144723284323822e-59,30.0671855,0.010024969661253318,56.269467000000006,4.6279687475641555e-08,94.77025,1.5650106181456601e-40
0,3,7,63.05,60.910340468906675,4.578139644137744,25.322184880929143,60.83628875,0.9899749840590593,0.36006903999999995,7.144723284323822e-59,68.223093,0.010024969661253318,44.20711,4.6279687475641555e-08,21.7458375,1.5650106181456601e-40
0,3,8,63.2,78.04185217598305,220.2805533668643,25.322184880929143,78.179815,0.9899749840590593,-0.08567841899999999,7.144723284323822e-59,64.4180115,0.010024969661253318,53.083593,4.6279687475641555e-08,-28.167521999999998,1.5650106181456601e-40
0,3,9,62.89,37.63341371707157,637.8951198362151,25.322184880929143,37.4245995,0.9899749840590593,0.161331406,7.144723284323822e-59,58.253929,0.010024969661253318,55.159589999999994,4.6279687475641555e-08,39.887224,1.5650106181456601e-40
