t,beta,y_true,avg_ensemble_pred,squared_error,overall_rmse,avg_base_pred_mae,avg_w_mae,avg_base_pred_mape,avg_w_mape,avg_base_pred_mase,avg_w_mase,avg_base_pred_mse,avg_w_mse,avg_base_pred_smape,avg_w_smape
10,5,62.78,52.56987191463015,104.2466905925892,25.430065295049886,52.56529850000002,0.9995262393952357,-0.11741653250000005,1.250439989820575e-97,62.21872799999996,0.00047376060415864595,115.20657750000008,6.063702162672503e-13,30.763774499999972,4.6197234654745444e-67
11,5,62.89,26.360824292324192,1334.3806332909735,25.430065295049886,26.350878749999996,0.9995262393952357,-0.10067471799999994,1.250439989820575e-97,47.34363800000001,0.00047376060415864595,57.57845349999995,6.063702162672503e-13,32.512210000000024,4.6197234654745444e-67
12,5,62.72,41.383320031106635,455.2539641864807,25.430065295049886,41.36973250000003,0.9995262393952357,-0.02594868809999997,1.250439989820575e-97,70.04989500000006,0.00047376060415864595,30.20111649999997,6.063702162672503e-13,64.97570300000004,4.6197234654745444e-67
13,5,62.5,48.324112349989576,200.95579066571804,25.430065295049886,48.313402499999974,0.9995262393952357,-0.24882094500000015,1.250439989820575e-97,70.91944000000002,0.00047376060415864595,58.10102700000003,6.063702162672503e-13,20.79786850000002,4.6197234654745444e-67
14,5,62.44,41.99173182193357,418.1316153192801,25.430065295049886,41.98842999999994,0.9995262393952357,0.009693200000000013,1.250439989820575e-97,48.957819000000015,0.00047376060415864595,25.91540280000002,6.063702162672503e-13,42.315931000000035,4.6197234654745444e-67
15,5,62.78,52.51999896670227,105.26759615444138,25.430065295049886,52.50514000000004,0.9995262393952357,0.04909897249999997,1.250439989820575e-97,83.86901149999996,0.00047376060415864595,38.77615534999997,6.063702162672503e-13,-20.024362500000024,4.6197234654745444e-67
16,5,62.86,96.37936878902379,1123.5480430973842,25.430065295049886,96.40578499999997,0.9995262393952357,-0.24798961900000013,1.250439989820575e-97,40.64722099999996,0.00047376060415864595,82.18734700000003,6.063702162672503e-13,-10.21724949999999,4.6197234654745444e-67
17,5,62.65,64.04176976969725,1.9370188445012075,25.430065295049886,64.024625,0.9995262393952357,0.16038290499999985,1.250439989820575e-97,100.2133025,0.00047376060415864595,33.04556150000002,6.063702162672503e-13,59.617712000000054,4.6197234654745444e-67
18,5,62.56,81.22182677064619,348.2637271613706,25.430065295049886,81.22929350000003,0.9995262393952357,0.14883827500000008,1.250439989820575e-97,65.46873999999994,0.00047376060415864595,71.62744800000007,6.063702162672503e-13,26.721735999999982,4.6197234654745444e-67
19,5,62.7,68.82874288092431,37.5614799487615,25.430065295049886,68.83570250000001,0.9995262393952357,-0.2670389100000001,1.250439989820575e-97,54.145542499999955,0.00047376060415864595,70.57281499999999,6.063702162672503e-13,-55.90369349999996,4.6197234654745444e-67
20,5,62.81,90.56075971665683,770.1045886318875,25.430065295049886,90.58476299999992,0.9995262393952357,-0.277343665,1.250439989820575e-97,39.91933599999997,0.00047376060415864595,28.306172999999966,6.063702162672503e-13,55.80239799999997,4.6197234654745444e-67
21,5,61.8,45.507796935770806,265.4358558261507,25.430065295049886,45.510667000000005,0.9995262393952357,0.1646950599999999,1.250439989820575e-97,39.452619500000026,0.00047376060415864595,69.35536150000004,6.063702162672503e-13,59.927282999999996,4.6197234654745444e-67
22,5,62.09,51.93655027685873,103.09254437894447,25.430065295049886,51.92107100000004,0.9995262393952357,0.19015091500000011,1.250439989820575e-97,84.59427499999997,0.00047376060415864595,38.55915649999998,6.063702162672503e-13,16.655504500000003,4.6197234654745444e-67
23,5,62.16,58.40594647780442,14.092916701862846,25.430065295049886,58.41425149999999,0.9995262393952357,0.0710860484999999,1.250439989820575e-97,40.88425400000004,0.00047376060415864595,76.49861999999993,6.063702162672503e-13,60.73789399999999,4.6197234654745444e-67
24,5,61.29,46.4577266051997,219.9963612168053,25.430065295049886,46.43864050000001,0.9995262393952357,0.39164848000000035,1.250439989820575e-97,86.72503199999996,0.00047376060415864595,84.82885699999999,6.063702162672503e-13,21.129335999999988,4.6197234654745444e-67
25,5,62.59,44.64764235713285,321.92820326012617,25.430065295049886,44.648139999999984,0.9995262393952357,0.07226877499999997,1.250439989820575e-97,43.59772999999998,0.00047376060415864595,59.638119000000046,6.063702162672503e-13,80.13310300000009,4.6197234654745444e-67
26,5,61.75,52.762234845914456,80.77992246499434,25.430065295049886,52.761254999999935,0.9995262393952357,0.03304281499999997,1.250439989820575e-97,54.82948500000004,0.00047376060415864595,85.86985000000003,6.063702162672503e-13,61.78409849999994,4.6197234654745444e-67
27,5,60.69,69.57909333819178,79.01600478971145,25.430065295049886,69.58210499999997,0.9995262393952357,0.27722770499999977,1.250439989820575e-97,63.22517749999998,0.00047376060415864595,77.43346999999996,6.063702162672503e-13,-32.43244849999998,4.6197234654745444e-67
28,5,61.05,60.87421088304688,0.030901545406834974,25.430065295049886,60.869846999999965,0.9995262393952357,0.139209535,1.250439989820575e-97,70.08100349999997,0.00047376060415864595,25.291504499999984,6.063702162672503e-13,33.06802300000002,4.6197234654745444e-67
29,5,61.25,68.41146775479048,51.286620402903786,25.430065295049886,68.41946000000004,0.9995262393952357,0.29557284250000027,1.250439989820575e-97,51.54966299999995,0.00047376060415864595,83.66554749999989,6.063702162672503e-13,32.04100049999995,4.6197234654745444e-67
30,5,61.35,63.36056643151948,4.042383511317119,25.430065295049886,63.37634699999993,0.9995262393952357,-0.34862892149999986,1.250439989820575e-97,30.067185500000033,0.00047376060415864595,56.26946700000004,6.063702162672503e-13,94.77024999999996,4.6197234654745444e-67
31,5,62.03,60.838660611354534,1.4192866303962133,25.430065295049886,60.835160499999944,0.9995262393952357,0.3632438199999998,1.250439989820575e-97,68.22309300000005,0.00047376060415864595,44.20711000000003,6.063702162672503e-13,21.745837500000004,4.6197234654745444e-67
32,5,62.45,78.17001175594797,247.11874562030854,25.430065295049886,78.17653000000007,0.9995262393952357,-0.0847475625,1.250439989820575e-97,64.41801149999996,0.00047376060415864595,53.08359299999997,6.063702162672503e-13,-28.16752199999998,4.6197234654745444e-67
33,5,61.96,37.429906277745424,601.7254531066511,25.430065295049886,37.42003599999999,0.9995262393952357,0.16736142999999987,1.250439989820575e-97,58.25392899999998,0.00047376060415864595,55.159590000000044,6.063702162672503e-13,39.887224000000046,4.6197234654745444e-67
34,5,61.95,52.56635857989869,88.05274061934202,25.430065295049886,52.56178349999998,0.9995262393952357,-0.11664016299999988,1.250439989820575e-97,62.21872799999996,0.00047376060415864595,115.20657750000008,6.063702162672503e-13,30.763774499999972,4.6197234654745444e-67
35,5,61.84,26.355285167787006,1259.1649975525527,25.430065295049886,26.345336999999976,0.9995262393952357,-0.10144815499999994,1.250439989820575e-97,47.34363800000001,0.00047376060415864595,57.57845349999995,6.063702162672503e-13,32.512210000000024,4.6197234654745444e-67
36,5,61.87,41.38124201605484,419.78915995596856,25.430065295049886,41.36765349999998,0.9995262393952357,-0.025101509500000004,1.250439989820575e-97,70.04989500000006,0.00047376060415864595,30.20111649999997,6.063702162672503e-13,64.97570300000004,4.6197234654745444e-67
37,5,62.0,48.32244214164351,187.0755889686893,25.430065295049886,48.31173149999997,0.9995262393952357,-0.2519120400000001,1.250439989820575e-97,70.91944000000002,0.00047376060415864595,58.10102700000003,6.063702162672503e-13,20.79786850000002,4.6197234654745444e-67
38,5,61.35,41.99054388499801,374.7884819883188,25.430065295049886,41.98724149999999,0.9995262393952357,0.007376069999999977,1.250439989820575e-97,48.957819000000015,0.00047376060415864595,25.91540280000002,6.063702162672503e-13,42.315931000000035,4.6197234654745444e-67
39,5,60.78,52.518544656024,68.25162423094243,25.430065295049886,52.503685,0.9995262393952357,0.050382418000000005,1.250439989820575e-97,83.86901149999996,0.00047376060415864595,38.77615534999997,6.063702162672503e-13,-20.024362500000024,4.6197234654745444e-67
40,5,61.16,96.37592542112905,1240.1614140135712,25.430065295049886,96.40234000000001,0.9995262393952357,-0.24614782299999985,1.250439989820575e-97,40.64722099999996,0.00047376060415864595,82.18734700000003,6.063702162672503e-13,-10.21724949999999,4.6197234654745444e-67
41,5,61.51,64.04005758124917,6.401199857674518,25.430065295049886,64.02291199999995,0.9995262393952357,0.1570263870000001,1.250439989820575e-97,100.2133025,0.00047376060415864595,33.04556150000002,6.063702162672503e-13,59.617712000000054,4.6197234654745444e-67
42,5,61.21,81.22265587766162,400.5064319219725,25.430065295049886,81.23012299999994,0.9995262393952357,0.1487126349999999,1.250439989820575e-97,65.46873999999994,0.00047376060415864595,71.62744800000007,6.063702162672503e-13,26.721735999999982,4.6197234654745444e-67
43,5,61.38,68.83016720581544,55.50497547933483,25.430065295049886,68.83712749999997,0.9995262393952357,-0.27222631999999986,1.250439989820575e-97,54.145542499999955,0.00047376060415864595,70.57281499999999,6.063702162672503e-13,-55.90369349999996,4.6197234654745444e-67
44,5,61.35,90.55814095790954,853.1155873532878,25.430065295049886,90.58214300000002,0.9995262393952357,-0.2778176049999997,1.250439989820575e-97,39.91933599999997,0.00047376060415864595,28.306172999999966,6.063702162672503e-13,55.80239799999997,4.6197234654745444e-67
45,5,61.15,45.502883264777964,244.83230987687858,25.430065295049886,45.50575099999998,0.9995262393952357,0.1629653549999999,1.250439989820575e-97,39.452619500000026,0.00047376060415864595,69.35536150000004,6.063702162672503e-13,59.927282999999996,4.6197234654745444e-67
46,5,61.05,51.93523090222275,83.0790017977618,25.430065295049886,51.91975099999995,0.9995262393952357,0.19100746149999995,1.250439989820575e-97,84.59427499999997,0.00047376060415864595,38.55915649999998,6.063702162672503e-13,16.655504500000003,4.6197234654745444e-67
47,5,61.38,58.40313281144062,8.861744617596953,25.430065295049886,58.41143650000003,0.9995262393952357,0.07455214350000004,1.250439989820575e-97,40.88425400000004,0.00047376060415864595,76.49861999999993,6.063702162672503e-13,60.73789399999999,4.6197234654745444e-67
48,5,60.76,46.46347637989179,204.39053962783444,25.430065295049886,46.44439300000002,0.9995262393952357,0.39003025499999955,1.250439989820575e-97,86.72503199999996,0.00047376060415864595,84.82885699999999,6.063702162672503e-13,21.129335999999988,4.6197234654745444e-67
49,5,60.81,44.65059845598584,261.1263026438109,25.430065295049886,44.65109750000005,0.9995262393952357,0.07062537500000006,1.250439989820575e-97,43.59772999999998,0.00047376060415864595,59.638119000000046,6.063702162672503e-13,80.13310300000009,4.6197234654745444e-67
50,5,61.47,52.76604054207093,75.75893149517537,25.430065295049886,52.76506250000007,0.9995262393952357,0.038509265000000056,1.250439989820575e-97,54.82948500000004,0.00047376060415864595,85.86985000000003,6.063702162672503e-13,61.78409849999994,4.6197234654745444e-67
51,5,61.99,69.57723122080778,57.56605212817169,25.430065295049886,69.580242,0.9995262393952357,0.27141347300000035,1.250439989820575e-97,63.22517749999998,0.00047376060415864595,77.43346999999996,6.063702162672503e-13,-32.43244849999998,4.6197234654745444e-67
52,5,61.32,60.878680764389486,0.19476239836005643,25.430065295049886,60.87431900000001,0.9995262393952357,0.13841372,1.250439989820575e-97,70.08100349999997,0.00047376060415864595,25.291504499999984,6.063702162672503e-13,33.06802300000002,4.6197234654745444e-67
53,5,61.61,68.41793718837503,46.34800045038995,25.430065295049886,68.42593249999994,0.9995262393952357,0.2988501800000002,1.250439989820575e-97,51.54966299999995,0.00047376060415864595,83.66554749999989,6.063702162672503e-13,32.04100049999995,4.6197234654745444e-67
54,5,61.63,63.37329040054693,3.03905769657014,25.430065295049886,63.38907699999995,0.9995262393952357,-0.3455676944999999,1.250439989820575e-97,30.067185500000033,0.00047376060415864595,56.26946700000004,6.063702162672503e-13,94.77024999999996,4.6197234654745444e-67
55,5,62.73,60.83688045512232,3.5838998779953783,25.430065295049886,60.833379499999985,0.9995262393952357,0.3637641699999998,1.250439989820575e-97,68.22309300000005,0.00047376060415864595,44.20711000000003,6.063702162672503e-13,21.745837500000004,4.6197234654745444e-67
56,5,62.32,78.18445491010709,251.68093927771596,25.430065295049886,78.19097999999994,0.9995262393952357,-0.08644234500000002,1.250439989820575e-97,64.41801149999996,0.00047376060415864595,53.08359299999997,6.063702162672503e-13,-28.16752199999998,4.6197234654745444e-67
57,5,62.6,37.434460119292055,633.3043206883715,25.430065295049886,37.424592000000025,0.9995262393952357,0.1644150409999999,1.250439989820575e-97,58.25392899999998,0.00047376060415864595,55.159590000000044,6.063702162672503e-13,39.887224000000046,4.6197234654745444e-67
58,5,63.58,52.57858028699089,121.03127599019102,25.430065295049886,52.57401100000002,0.9995262393952357,-0.1154127349999999,1.250439989820575e-97,62.21872799999996,0.00047376060415864595,115.20657750000008,6.063702162672503e-13,30.763774499999972,4.6197234654745444e-67
59,5,66.36,26.358311233476794,1600.1351530039753,25.430065295049886,26.348364499999974,0.9995262393952357,-0.10075572000000008,1.250439989820575e-97,47.34363800000001,0.00047376060415864595,57.57845349999995,6.063702162672503e-13,32.512210000000024,4.6197234654745444e-67
60,5,63.77,41.386277129485904,501.0310700368863,25.430065295049886,41.372691000000025,0.9995262393952357,-0.024322898800000006,1.250439989820575e-97,70.04989500000006,0.00047376060415864595,30.20111649999997,6.063702162672503e-13,64.97570300000004,4.6197234654745444e-67
61,5,63.82,48.32598446263594,240.0645080152825,25.430065295049886,48.315275500000055,0.9995262393952357,-0.24941210000000016,1.250439989820575e-97,70.91944000000002,0.00047376060415864595,58.10102700000003,6.063702162672503e-13,20.79786850000002,4.6197234654745444e-67
62,5,61.93,41.99011758705687,397.59892281233715,25.430065295049886,41.986814999999986,0.9995262393952357,0.005927790000000013,1.250439989820575e-97,48.957819000000015,0.00047376060415864595,25.91540280000002,6.063702162672503e-13,42.315931000000035,4.6197234654745444e-67
63,5,61.86,52.52533443776821,87.13599255357197,25.430065295049886,52.510478000000006,0.9995262393952357,0.05077949299999998,1.250439989820575e-97,83.86901149999996,0.00047376060415864595,38.77615534999997,6.063702162672503e-13,-20.024362500000024,4.6197234654745444e-67
64,5,62.26,96.38611559113966,1164.591879898932,25.430065295049886,96.412535,0.9995262393952357,-0.24677121899999985,1.250439989820575e-97,40.64722099999996,0.00047376060415864595,82.18734700000003,6.063702162672503e-13,-10.21724949999999,4.6197234654745444e-67
65,5,61.97,64.04273831062332,4.296239043930842,25.430065295049886,64.02559400000004,0.9995262393952357,0.16020037300000012,1.250439989820575e-97,100.2133025,0.00047376060415864595,33.04556150000002,6.063702162672503e-13,59.617712000000054,4.6197234654745444e-67
66,5,59.8,81.22532911058899,459.0447601895102,25.430065295049886,81.23279749999995,0.9995262393952357,0.1489615420000001,1.250439989820575e-97,65.46873999999994,0.00047376060415864595,71.62744800000007,6.063702162672503e-13,26.721735999999982,4.6197234654745444e-67
67,5,59.86,68.83727383737745,80.59143459267584,25.430065295049886,68.84423749999998,0.9995262393952357,-0.26956702000000016,1.250439989820575e-97,54.145542499999955,0.00047376060415864595,70.57281499999999,6.063702162672503e-13,-55.90369349999996,4.6197234654745444e-67
68,5,59.35,90.56578733364093,974.4254741221225,25.430065295049886,90.58979300000006,0.9995262393952357,-0.2748206349999998,1.250439989820575e-97,39.91933599999997,0.00047376060415864595,28.306172999999966,6.063702162672503e-13,55.80239799999997,4.6197234654745444e-67
69,5,59.1,45.50719672026409,184.76425951965803,25.430065295049886,45.5100665,0.9995262393952357,0.16137625999999997,1.250439989820575e-97,39.452619500000026,0.00047376060415864595,69.35536150000004,6.063702162672503e-13,59.927282999999996,4.6197234654745444e-67
70,5,59.02,51.93647031475956,50.17639928684785,25.430065295049886,51.920990999999965,0.9995262393952357,0.19116023700000004,1.250439989820575e-97,84.59427499999997,0.00047376060415864595,38.55915649999998,6.063702162672503e-13,16.655504500000003,4.6197234654745444e-67
71,5,59.1,58.412793232544274,0.4722510440506549,25.430065295049886,58.42110150000004,0.9995262393952357,0.0746286720000001,1.250439989820575e-97,40.88425400000004,0.00047376060415864595,76.49861999999993,6.063702162672503e-13,60.73789399999999,4.6197234654745444e-67
72,5,59.3,46.45896551797342,164.8921469747326,25.430065295049886,46.43987999999996,0.9995262393952357,0.3905869929999997,1.250439989820575e-97,86.72503199999996,0.00047376060415864595,84.82885699999999,6.063702162672503e-13,21.129335999999988,4.6197234654745444e-67
73,5,59.11,44.652404100137375,209.02209685215746,25.430065295049886,44.652904000000014,0.9995262393952357,0.07065192499999998,1.250439989820575e-97,43.59772999999998,0.00047376060415864595,59.638119000000046,6.063702162672503e-13,80.13310300000009,4.6197234654745444e-67
74,5,59.95,52.762616664937916,51.658490172205376,25.430065295049886,52.76163700000003,0.9995262393952357,0.03625150000000004,1.250439989820575e-97,54.82948500000004,0.00047376060415864595,85.86985000000003,6.063702162672503e-13,61.78409849999994,4.6197234654745444e-67
75,5,59.98,69.58148720353518,92.18856531007401,25.430065295049886,69.58449999999996,0.9995262393952357,0.27194125249999973,1.250439989820575e-97,63.22517749999998,0.00047376060415864595,77.43346999999996,6.063702162672503e-13,-32.43244849999998,4.6197234654745444e-67
76,5,60.07,60.872586652907884,0.6441458252859915,25.430065295049886,60.86822200000003,0.9995262393952357,0.13865505500000005,1.250439989820575e-97,70.08100349999997,0.00047376060415864595,25.291504499999984,6.063702162672503e-13,33.06802300000002,4.6197234654745444e-67
77,5,59.82,68.41662780900141,73.90201493346171,25.430065295049886,68.42462250000004,0.9995262393952357,0.2972164349999997,1.250439989820575e-97,51.54966299999995,0.00047376060415864595,83.66554749999989,6.063702162672503e-13,32.04100049999995,4.6197234654745444e-67
78,5,59.01,63.367011376711126,18.983562762990857,25.430065295049886,63.382794999999994,0.9995262393952357,-0.34611507850000023,1.250439989820575e-97,30.067185500000033,0.00047376060415864595,56.26946700000004,6.063702162672503e-13,94.77024999999996,4.6197234654745444e-67
79,5,58.79,60.840936032838606,4.20633485542056,25.430065295049886,60.837437000000016,0.9995262393952357,0.3637566900000001,1.250439989820575e-97,68.22309300000005,0.00047376060415864595,44.20711000000003,6.063702162672503e-13,21.745837500000004,4.6197234654745444e-67
80,5,59.49,78.17434969982693,349.10486098330443,25.430065295049886,78.18087000000006,0.9995262393952357,-0.08602820449999993,1.250439989820575e-97,64.41801149999996,0.00047376060415864595,53.08359299999997,6.063702162672503e-13,-28.16752199999998,4.6197234654745444e-67
81,5,59.53,37.43358303501708,488.25158874405605,25.430065295049886,37.423714499999974,0.9995262393952357,0.1665139130000001,1.250439989820575e-97,58.25392899999998,0.00047376060415864595,55.159590000000044,6.063702162672503e-13,39.887224000000046,4.6197234654745444e-67
82,5,59.44,52.5729604507099,47.156213310628836,25.430065295049886,52.56838849999999,0.9995262393952357,-0.11539525899999989,1.250439989820575e-97,62.21872799999996,0.00047376060415864595,115.20657750000008,6.063702162672503e-13,30.763774499999972,4.6197234654745444e-67
83,5,59.27,26.357523756729055,1083.2311225961466,25.430065295049886,26.347576649999997,0.9995262393952357,-0.10199017500000006,1.250439989820575e-97,47.34363800000001,0.00047376060415864595,57.57845349999995,6.063702162672503e-13,32.512210000000024,4.6197234654745444e-67
84,5,59.79,41.38293721255693,338.8199941652108,25.430065295049886,41.3693495,0.9995262393952357,-0.0240190455,1.250439989820575e-97,70.04989500000006,0.00047376060415864595,30.20111649999997,6.063702162672503e-13,64.97570300000004,4.6197234654745444e-67
85,5,60.37,48.32559164882382,145.06774680025163,25.430065295049886,48.314882499999996,0.9995262393952357,-0.25005628000000024,1.250439989820575e-97,70.91944000000002,0.00047376060415864595,58.10102700000003,6.063702162672503e-13,20.79786850000002,4.6197234654745444e-67
86,5,60.64,41.99100216777878,347.78509738130214,25.430065295049886,41.98769999999997,0.9995262393952357,0.005816370000000015,1.250439989820575e-97,48.957819000000015,0.00047376060415864595,25.91540280000002,6.063702162672503e-13,42.315931000000035,4.6197234654745444e-67
87,5,60.39,52.52178062222401,61.90886657205002,25.430065295049886,52.50692250000003,0.9995262393952357,0.051038665500000004,1.250439989820575e-97,83.86901149999996,0.00047376060415864595,38.77615534999997,6.063702162672503e-13,-20.024362500000024,4.6197234654745444e-67
88,5,60.15,96.37985355924985,1312.6021783599529,25.430065295049886,96.40627000000002,0.9995262393952357,-0.24607250400000016,1.250439989820575e-97,40.64722099999996,0.00047376060415864595,82.18734700000003,6.063702162672503e-13,-10.21724949999999,4.6197234654745444e-67
89,5,60.12,64.040908178079,15.373529316891387,25.430065295049886,64.02376300000003,0.9995262393952357,0.15922897000000003,1.250439989820575e-97,100.2133025,0.00047376060415864595,33.04556150000002,6.063702162672503e-13,59.617712000000054,4.6197234654745444e-67
90,5,59.28,81.22110361341186,481.4120813416238,25.430065295049886,81.22857000000009,0.9995262393952357,0.148574215,1.250439989820575e-97,65.46873999999994,0.00047376060415864595,71.62744800000007,6.063702162672503e-13,26.721735999999982,4.6197234654745444e-67
91,5,59.81,68.8280931888686,81.32597999418753,25.430065295049886,68.83505250000005,0.9995262393952357,-0.2713278750000003,1.250439989820575e-97,54.145542499999955,0.00047376060415864595,70.57281499999999,6.063702162672503e-13,-55.90369349999996,4.6197234654745444e-67
92,5,59.55,90.56112954136543,961.6902027505768,25.430065295049886,90.58513299999998,0.9995262393952357,-0.27496496500000017,1.250439989820575e-97,39.91933599999997,0.00047376060415864595,28.306172999999966,6.063702162672503e-13,55.80239799999997,4.6197234654745444e-67
93,5,60.0,45.507791438376486,210.02410899359387,25.430065295049886,45.510661499999976,0.9995262393952357,0.1612866950000001,1.250439989820575e-97,39.452619500000026,0.00047376060415864595,69.35536150000004,6.063702162672503e-13,59.927282999999996,4.6197234654745444e-67
94,5,60.17,51.93795461122504,67.76654113620387,25.430065295049886,51.92247600000002,0.9995262393952357,0.19198359750000007,1.250439989820575e-97,84.59427499999997,0.00047376060415864595,38.55915649999998,6.063702162672503e-13,16.655504500000003,4.6197234654745444e-67
95,5,60.18,58.40836533130381,3.1386904806463307,25.430065295049886,58.41667149999999,0.9995262393952357,0.07558794600000007,1.250439989820575e-97,40.88425400000004,0.00047376060415864595,76.49861999999993,6.063702162672503e-13,60.73789399999999,4.6197234654745444e-67
96,5,59.78,46.456571152866935,177.51372371671653,25.430065295049886,46.43748450000001,0.9995262393952357,0.3889207725000003,1.250439989820575e-97,86.72503199999996,0.00047376060415864595,84.82885699999999,6.063702162672503e-13,21.129335999999988,4.6197234654745444e-67
97,5,59.66,44.65006870707901,225.29803283754137,25.430065295049886,44.650567500000015,0.9995262393952357,0.07357562500000005,1.250439989820575e-97,43.59772999999998,0.00047376060415864595,59.638119000000046,6.063702162672503e-13,80.13310300000009,4.6197234654745444e-67
98,5,59.12,52.764259886075415,40.395418818425554,25.430065295049886,52.763281,0.9995262393952357,0.042063055000000044,1.250439989820575e-97,54.82948500000004,0.00047376060415864595,85.86985000000003,6.063702162672503e-13,61.78409849999994,4.6197234654745444e-67
99,5,59.03,69.57824374088831,111.26547176973912,25.430065295049886,69.58125500000004,0.9995262393952357,0.2711754259999997,1.250439989820575e-97,63.22517749999998,0.00047376060415864595,77.43346999999996,6.063702162672503e-13,-32.43244849999998,4.6197234654745444e-67
100,5,59.12,60.8722518116177,3.070390154532366,25.430065295049886,60.86788699999992,0.9995262393952357,0.13903205500000013,1.250439989820575e-97,70.08100349999997,0.00047376060415864595,25.291504499999984,6.063702162672503e-13,33.06802300000002,4.6197234654745444e-67
101,5,59.6,68.41319143779036,77.67237021486946,25.430065295049886,68.4211845,0.9995262393952357,0.2989322950000001,1.250439989820575e-97,51.54966299999995,0.00047376060415864595,83.66554749999989,6.063702162672503e-13,32.04100049999995,4.6197234654745444e-67
102,5,59.79,63.36398281220576,12.773346597785066,25.430065295049886,63.37976500000003,0.9995262393952357,-0.3469019830000002,1.250439989820575e-97,30.067185500000033,0.00047376060415864595,56.26946700000004,6.063702162672503e-13,94.77024999999996,4.6197234654745444e-67
103,5,60.23,60.842020768689935,0.3745699816297766,25.430065295049886,60.83852225000006,0.9995262393952357,0.36078600499999985,1.250439989820575e-97,68.22309300000005,0.00047376060415864595,44.20711000000003,6.063702162672503e-13,21.745837500000004,4.6197234654745444e-67
104,5,59.96,78.17371999829616,331.7396295266518,25.430065295049886,78.18024000000005,0.9995262393952357,-0.08680487700000002,1.250439989820575e-97,64.41801149999996,0.00047376060415864595,53.08359299999997,6.063702162672503e-13,-28.16752199999998,4.6197234654745444e-67
105,5,60.21,37.43271494647814,518.8046727029365,25.430065295049886,37.422845999999986,0.9995262393952357,0.1611044235000001,1.250439989820575e-97,58.25392899999998,0.00047376060415864595,55.159590000000044,6.063702162672503e-13,39.887224000000046,4.6197234654745444e-67
106,5,59.67,52.5709813887558,50.39603924541232,25.430065295049886,52.56640849999999,0.9995262393952357,-0.11642484600000007,1.250439989820575e-97,62.21872799999996,0.00047376060415864595,115.20657750000008,6.063702162672503e-13,30.763774499999972,4.6197234654745444e-67
107,5,59.66,26.35771101796999,1109.0424412795853,25.430065295049886,26.347764000000012,0.9995262393952357,-0.09874015800000001,1.250439989820575e-97,47.34363800000001,0.00047376060415864595,57.57845349999995,6.063702162672503e-13,32.512210000000024,4.6197234654745444e-67
