epoch,loss,val_loss
0,22126.181640625,4423.1083984375
1,20520.61328125,3341.9580078125
2,17852.02734375,2231.656982421875
3,14795.2568359375,1232.84423828125
4,11468.6513671875,805.9190673828125
5,8432.9169921875,1344.765869140625
6,6409.33203125,2593.5302734375
7,5316.8310546875,3791.038330078125
8,4830.56494140625,4379.60009765625
9,4615.77490234375,5059.7880859375
10,4588.962890625,4199.3515625
11,3049.585693359375,489.10528564453125
12,2088.588134765625,606.4235229492188
13,1551.406494140625,272.7995910644531
14,1253.2841796875,350.3851013183594
15,1064.8043212890625,625.1332397460938
16,849.1588134765625,318.3081359863281
17,770.4854736328125,320.69635009765625
18,677.9905395507812,366.78411865234375
19,626.2669067382812,240.24520874023438
20,511.6825866699219,269.1529846191406
21,480.2715148925781,277.95684814453125
22,597.5261840820312,154.85691833496094
23,513.2608642578125,148.10057067871094
24,488.39599609375,123.06837463378906
25,390.2127990722656,142.33799743652344
26,372.5785827636719,94.20356750488281
27,448.2763671875,133.2719268798828
28,479.16204833984375,225.40440368652344
29,533.0269775390625,565.6607055664062
30,454.6571044921875,176.7154998779297
31,333.1938171386719,108.84786224365234
32,324.4306335449219,142.73597717285156
33,299.6008605957031,170.83349609375
34,332.2892761230469,82.58074188232422
35,250.55517578125,90.48922729492188
36,351.1072082519531,62.13359451293945
37,288.1048278808594,142.9834442138672
38,302.8896179199219,177.7155303955078
39,372.7961730957031,174.31138610839844
40,304.8868103027344,42.96516418457031
41,282.56903076171875,120.86504364013672
42,347.4334411621094,47.67912673950195
43,357.4773864746094,196.03175354003906
44,260.02410888671875,17.43698501586914
45,311.2138977050781,35.75709915161133
46,298.95050048828125,51.71056365966797
47,282.6528015136719,24.304916381835938
48,276.50213623046875,15.078315734863281
49,279.9659118652344,70.92633819580078
50,266.7784729003906,49.65658187866211
51,261.80517578125,18.82587242126465
52,295.88372802734375,23.45680809020996
53,285.3851623535156,34.7796630859375
54,197.25067138671875,11.098289489746094
55,220.68936157226562,12.055977821350098
56,239.7519073486328,133.6512908935547
57,261.2798156738281,55.18132781982422
58,209.6066131591797,24.032794952392578
59,199.92005920410156,28.67088508605957
60,262.5017395019531,22.696861267089844
61,216.08273315429688,38.48844909667969
62,209.31187438964844,12.45808219909668
63,252.1831512451172,18.789775848388672
64,257.6656799316406,12.415245056152344
