epoch,loss,val_loss
0,1.2316310405731201,1.2079812288284302
1,1.216752052307129,1.1920477151870728
2,1.2005298137664795,1.1754828691482544
3,1.183836817741394,1.1584802865982056
4,1.1667120456695557,1.141057014465332
5,1.1491655111312866,1.123201847076416
6,1.1312403678894043,1.1049840450286865
7,1.1128075122833252,1.0857384204864502
8,1.093603491783142,1.066503882408142
9,1.07426917552948,1.046891450881958
10,1.0550520420074463,1.0275390148162842
11,1.0352692604064941,1.0077530145645142
12,1.0154955387115479,0.9882121086120605
13,0.9958471655845642,0.9688302874565125
14,0.9766300916671753,0.9502788782119751
15,0.9583334922790527,0.9330452680587769
16,0.941311776638031,0.9169514775276184
17,0.9254173040390015,0.9017767310142517
18,0.910651683807373,0.8876383304595947
19,0.8968790173530579,0.8743010759353638
20,0.8838279843330383,0.862969160079956
21,0.8735018372535706,0.8502318859100342
22,0.8612141609191895,0.8393540978431702
23,0.8507197499275208,0.8294493556022644
24,0.8411667943000793,0.8202930688858032
25,0.8323259353637695,0.8117095828056335
26,0.8238939046859741,0.8036170601844788
27,0.816047191619873,0.7961627840995789
28,0.8087435364723206,0.789033055305481
29,0.8019104599952698,0.7823559641838074
30,0.7955346703529358,0.7763357162475586
31,0.7896229028701782,0.7705013155937195
32,0.7840785384178162,0.7651669383049011
33,0.7855749130249023,0.7612860202789307
34,0.7756905555725098,0.755412220954895
35,0.7708258032798767,0.7512941360473633
36,0.7663933634757996,0.7472990155220032
37,0.7620912194252014,0.7436695098876953
38,0.7585104703903198,0.7405608296394348
39,0.7553664445877075,0.7376745343208313
40,0.7525855898857117,0.734997570514679
41,0.7499971985816956,0.7327100038528442
42,0.7477364540100098,0.7306180596351624
43,0.7456573247909546,0.7287735939025879
44,0.7438094615936279,0.72711580991745
45,0.7421168684959412,0.7256044149398804
46,0.7405884861946106,0.7242603898048401
47,0.739176332950592,0.7230378985404968
48,0.7379610538482666,0.7219633460044861
49,0.7368079423904419,0.7210000157356262
50,0.7358100414276123,0.720151960849762
51,0.7349293828010559,0.7194074392318726
52,0.7341527938842773,0.718702495098114
53,0.733492374420166,0.718194842338562
54,0.7328035235404968,0.7175420522689819
55,0.7322323322296143,0.7170864939689636
56,0.7317944765090942,0.716715931892395
57,0.7313324213027954,0.7164590954780579
58,0.7310156226158142,0.7162649631500244
59,0.7307542562484741,0.7157560586929321
60,0.7307090759277344,0.7156581282615662
61,0.7303450107574463,0.715396523475647
62,0.7299798727035522,0.7152440547943115
63,0.729766309261322,0.7151544094085693
64,0.7296112179756165,0.715097188949585
65,0.7294843196868896,0.7149860262870789
66,0.7293723821640015,0.7149978876113892
67,0.7292451858520508,0.7149374485015869
68,0.7292016744613647,0.7148656845092773
69,0.7290546298027039,0.7147774696350098
70,0.7286123037338257,0.9016244411468506
71,0.7353798151016235,0.7152085900306702
72,0.7298180460929871,0.7152029275894165
73,0.7297549247741699,0.7152366638183594
74,0.7296836376190186,0.7151395678520203
75,0.7296615242958069,0.7151552438735962
76,0.7293412685394287,0.7149710655212402
77,0.729078471660614,0.7150858044624329
78,0.7288565039634705,0.7150818109512329
79,0.7288027405738831,0.7150350213050842
