epoch,loss,val_loss
0,98.66390228271484,98.02447509765625
1,97.10646057128906,96.22235870361328
2,95.23085021972656,94.26924133300781
3,93.32080078125,92.18528747558594
4,91.45060729980469,90.24855041503906
5,89.28105926513672,88.21511840820312
6,87.28376007080078,86.2599105834961
7,85.71175384521484,84.40263366699219
8,83.43940734863281,82.5578384399414
9,81.56636047363281,80.93872833251953
10,80.03217315673828,78.65076446533203
11,77.87123107910156,77.19217681884766
12,76.18218994140625,75.05517578125
13,74.40763092041016,73.81497955322266
14,72.7465591430664,71.71315002441406
15,71.22361755371094,70.0638656616211
16,69.52336120605469,68.63360595703125
17,68.14643096923828,67.22916412353516
18,66.86860656738281,66.21565246582031
19,65.767333984375,64.89313507080078
20,64.60303497314453,63.99858856201172
21,63.70465850830078,63.168243408203125
22,63.134586334228516,62.41230773925781
23,62.446956634521484,62.19913864135742
24,62.18455505371094,61.80872344970703
25,61.5476188659668,61.14019775390625
26,61.196372985839844,60.81611633300781
27,60.82731628417969,60.61540603637695
28,60.62967300415039,60.36532974243164
29,62.90776443481445,63.28974151611328
30,60.692481994628906,60.347412109375
31,60.419151306152344,60.899452209472656
32,60.56178283691406,60.058528900146484
33,60.14657211303711,59.81550216674805
34,60.061851501464844,59.888221740722656
35,59.952415466308594,59.713584899902344
36,59.844539642333984,59.60698699951172
37,59.800628662109375,59.5571174621582
38,59.77195739746094,59.65653991699219
39,59.82987976074219,59.56169128417969
40,59.79253005981445,59.45879364013672
41,59.759552001953125,59.545654296875
42,59.65705490112305,59.429893493652344
43,59.72666549682617,59.698612213134766
44,59.68185806274414,59.68156814575195
45,59.82890319824219,59.481685638427734
46,59.64402389526367,59.604888916015625
47,59.77593994140625,59.50657653808594
48,59.78196334838867,59.43569564819336
49,59.84507751464844,59.64806365966797
50,59.74513244628906,59.57238006591797
51,59.69406509399414,59.37942886352539
52,59.602630615234375,59.359222412109375
53,59.65070724487305,59.504920959472656
54,59.79366683959961,59.28578186035156
55,59.1866569519043,59.02848815917969
56,59.97273635864258,59.43049621582031
57,59.796749114990234,59.51823043823242
58,59.7552604675293,59.56023025512695
59,59.65315246582031,59.42645263671875
60,59.676143646240234,59.39928436279297
61,59.58420181274414,59.41775894165039
62,59.6427001953125,59.356231689453125
63,59.6637077331543,59.39555358886719
64,59.592079162597656,59.433135986328125
65,59.37864303588867,58.14101791381836
66,59.03809356689453,58.377132415771484
67,59.2327880859375,58.03480911254883
68,58.762454986572266,58.48295974731445
69,58.80670166015625,58.14202880859375
70,58.8686637878418,57.95668411254883
71,58.630489349365234,57.41547775268555
72,57.964088439941406,55.11684799194336
73,58.14005661010742,55.76631546020508
