epoch,loss,val_loss
0,4.480579853057861,2.1194801330566406
1,4.3006744384765625,1.9039256572723389
2,4.020853042602539,1.5386296510696411
3,3.553226947784424,1.008049726486206
4,2.9862866401672363,0.8652634024620056
5,2.526306629180908,1.1312710046768188
6,2.205899238586426,1.5363233089447021
7,2.0338449478149414,1.8081214427947998
8,1.9403644800186157,1.956159234046936
9,1.7669141292572021,0.6118518114089966
10,1.2756304740905762,0.5326576232910156
11,1.2507426738739014,0.5380569696426392
12,1.1527884006500244,0.6479652523994446
13,1.173305630683899,0.32430481910705566
14,0.7718451023101807,0.2660670876502991
15,0.5828890800476074,0.17832496762275696
16,0.5275760293006897,0.2630905210971832
17,0.5238991379737854,0.2135222852230072
18,0.5031595826148987,0.26987582445144653
19,0.45604851841926575,0.19019508361816406
20,0.4264676570892334,0.28182893991470337
21,0.40385109186172485,0.24748495221138
22,0.3837134540081024,0.17634233832359314
23,0.4158463776111603,0.2577662467956543
24,0.4084870219230652,0.12353486567735672
25,0.37884682416915894,0.23790016770362854
26,0.3857631981372833,0.21459831297397614
27,0.3627341389656067,0.2549636960029602
28,0.36095520853996277,0.15258970856666565
29,0.35107511281967163,0.19697323441505432
30,0.3583245575428009,0.16394221782684326
31,0.35578829050064087,0.22660809755325317
32,0.3605002164840698,0.14546258747577667
33,0.3420080840587616,0.2293766736984253
34,0.308831125497818,0.2718433737754822
