epoch,loss,val_loss
0,132.5404052734375,62.55948257446289
1,126.77606201171875,56.02003860473633
2,118.70587158203125,45.989192962646484
3,106.79297637939453,34.99543762207031
4,92.68867492675781,29.64175033569336
5,78.35922241210938,31.743507385253906
6,67.5246810913086,36.318824768066406
7,55.2535514831543,51.450252532958984
8,57.26386260986328,56.72838592529297
9,55.58934020996094,57.448692321777344
10,54.302040100097656,61.570892333984375
11,53.46893310546875,53.55882263183594
12,42.36831283569336,11.31931209564209
13,29.510517120361328,19.02613067626953
14,22.75602912902832,5.839767932891846
15,19.082908630371094,10.78858757019043
16,16.692773818969727,4.62383508682251
17,15.40428638458252,4.850493907928467
18,13.961041450500488,5.877755165100098
19,13.140213966369629,4.097861289978027
20,12.870467185974121,4.425332069396973
21,12.58609676361084,3.824669599533081
22,13.427645683288574,6.27292537689209
23,11.574352264404297,7.518901348114014
24,16.001781463623047,5.964471817016602
25,12.294282913208008,4.209207534790039
26,11.898110389709473,9.156659126281738
27,10.931724548339844,4.732197284698486
28,11.032418251037598,5.871397972106934
29,10.608576774597168,4.62490701675415
30,11.207069396972656,4.0871968269348145
31,10.064168930053711,6.488850116729736
