epoch,loss,val_loss
0,4490.07666015625,4357.705078125
1,4433.39013671875,4297.80908203125
2,4372.87841796875,4235.82470703125
3,4310.42333984375,4171.3427734375
4,4245.33251953125,4105.58349609375
5,4179.43408203125,4038.73779296875
6,4112.33349609375,3970.728515625
7,4043.822998046875,3901.203369140625
8,3974.719970703125,3831.759765625
9,3905.800537109375,3759.6455078125
10,3833.1875,3687.63525390625
11,3760.902587890625,3615.378173828125
12,3688.833251953125,3543.277587890625
13,3616.98974609375,3472.18115234375
14,3546.705810546875,3404.320556640625
15,3480.24267578125,3341.93017578125
16,3418.616943359375,3284.27490234375
17,3361.002685546875,3230.866943359375
18,3307.8017578125,3181.290771484375
19,3258.023193359375,3135.01416015625
20,3211.38623046875,3091.930908203125
21,3168.267333984375,3051.75390625
22,3127.931640625,3014.889404296875
23,3090.933837890625,2980.356201171875
24,3056.700927734375,2949.011474609375
25,3024.90771484375,2919.633056640625
26,2995.73779296875,2892.121826171875
27,2967.00244140625,2866.4853515625
28,2940.312255859375,2852.881103515625
29,2919.766357421875,2820.45361328125
30,2893.344482421875,2800.191650390625
31,2870.674072265625,2780.86669921875
32,2849.89208984375,2763.3916015625
33,2831.19384765625,2747.299072265625
34,2813.541259765625,2732.555908203125
35,2797.352294921875,2718.837158203125
36,2782.139404296875,2707.420166015625
37,2769.0498046875,2694.526123046875
38,2755.717041015625,2683.387939453125
39,2744.146240234375,2665.031494140625
40,2736.515380859375,2664.619384765625
41,2725.269287109375,2656.534423828125
42,2715.912109375,2649.096923828125
43,2707.718505859375,2642.4775390625
44,2700.368408203125,2636.255126953125
45,2693.313720703125,2630.60986328125
46,2686.975341796875,2625.31005859375
47,2681.20849609375,2620.79150390625
48,2676.130615234375,2616.810791015625
49,2671.96630859375,2613.397705078125
50,2667.65673828125,2609.787353515625
51,2671.62109375,2606.98193359375
52,2661.99560546875,2604.4326171875
53,2657.905517578125,2602.177001953125
54,2655.030029296875,2600.17626953125
55,2652.491455078125,2598.679931640625
56,2664.23828125,2600.4755859375
57,2654.66796875,2596.4658203125
58,2650.095947265625,2595.277099609375
59,2648.36181640625,2594.5341796875
60,2647.208251953125,2593.973388671875
61,2646.20556640625,2593.5048828125
62,2645.38427734375,2593.2216796875
63,2644.689208984375,2592.702880859375
64,2644.10107421875,2592.6142578125
65,2643.72705078125,2592.435302734375
66,2641.83203125,2592.402099609375
67,2640.661376953125,2592.198486328125
68,2640.31005859375,2592.241943359375
69,2640.19873046875,2592.296142578125
70,2639.65087890625,2592.2626953125
71,2639.5107421875,2592.54638671875
72,2639.41455078125,2592.372314453125
73,2639.220703125,2592.5380859375
74,2639.297119140625,2592.53515625
75,2639.033447265625,2592.787841796875
76,2638.951171875,2592.767578125
77,2638.9453125,2592.98974609375
