epoch,loss,val_loss
0,195.06072998046875,190.97662353515625
1,187.067626953125,182.75648498535156
2,179.03134155273438,174.8760528564453
3,171.572998046875,167.6240997314453
4,164.4661865234375,160.1936492919922
5,157.43321228027344,153.86354064941406
6,151.26499938964844,148.06613159179688
7,145.94985961914062,142.48191833496094
8,140.3604736328125,137.52142333984375
9,135.29119873046875,132.6564178466797
10,130.63665771484375,127.95172119140625
11,126.7750473022461,124.18671417236328
12,122.64791107177734,120.1100845336914
13,118.92852783203125,116.1020736694336
14,114.86729431152344,112.38125610351562
15,111.13667297363281,108.67693328857422
16,107.28545379638672,105.30799102783203
17,105.0082015991211,102.71770477294922
18,102.17201232910156,99.83367919921875
19,99.33643341064453,97.29483032226562
20,96.87521362304688,95.02577209472656
21,94.65509033203125,92.95984649658203
22,92.65718841552734,91.07437896728516
23,90.83907318115234,89.3594970703125
24,89.18159484863281,87.78897857666016
25,87.66262817382812,86.34310913085938
26,86.3145980834961,85.11167907714844
27,85.0633773803711,83.75361633300781
28,83.71537017822266,82.61841583251953
29,82.59565734863281,81.5041732788086
30,81.57518768310547,80.45558166503906
31,80.5648422241211,79.63196563720703
32,79.74075317382812,78.73827362060547
33,78.93363189697266,77.9143295288086
34,78.09779357910156,77.02892303466797
35,77.52556610107422,76.62015533447266
36,77.09893035888672,75.83499908447266
37,76.25367736816406,75.20870971679688
38,75.59224700927734,74.63034057617188
39,75.05476379394531,74.04618072509766
40,74.4574966430664,73.5132064819336
41,73.91609191894531,73.00850677490234
42,73.40576171875,72.52764892578125
43,72.92573547363281,72.07295989990234
44,72.46753692626953,71.64422607421875
45,72.03958892822266,71.23395538330078
46,71.626220703125,70.84346008300781
47,71.23252868652344,70.46515655517578
48,70.8572769165039,70.1041488647461
49,70.50020599365234,69.7630615234375
50,70.16032409667969,69.43724822998047
51,69.83503723144531,69.12664031982422
52,69.52342987060547,68.82376861572266
53,69.22296142578125,68.5397720336914
54,68.94151306152344,68.2679214477539
55,68.67495727539062,68.01277923583984
56,68.414794921875,67.7665023803711
57,68.1717529296875,67.53679656982422
58,67.94022369384766,67.31254577636719
59,67.7195053100586,67.10865020751953
60,67.51285552978516,66.91141510009766
61,67.31634521484375,66.72685241699219
62,67.13516998291016,66.5479736328125
63,66.95758056640625,66.37638854980469
64,66.789794921875,66.2205810546875
65,66.63778686523438,66.07244873046875
66,66.49193572998047,65.93634033203125
67,66.35099792480469,65.80382537841797
68,66.21585083007812,65.68304443359375
69,66.08995056152344,65.56834411621094
70,65.9664535522461,65.45759582519531
71,65.84957885742188,65.35255432128906
72,65.74063873291016,65.25703430175781
73,65.63632202148438,65.16751861572266
74,65.54112243652344,65.08235931396484
75,65.44844818115234,65.00659942626953
76,65.36052703857422,64.9306869506836
77,65.27580261230469,64.85942077636719
78,65.20001983642578,64.79631805419922
79,65.12706756591797,64.73492431640625
80,65.05958557128906,64.67832946777344
81,64.99560546875,64.62496948242188
82,64.93384552001953,64.5736312866211
83,64.87786102294922,64.52648162841797
84,64.8280258178711,64.4814682006836
85,64.77738952636719,64.43640899658203
86,64.7246322631836,64.35762023925781
87,64.66767120361328,64.36731719970703
88,64.65098571777344,64.32987213134766
89,64.61284637451172,64.30230712890625
90,64.5813217163086,64.27427673339844
91,64.54914093017578,64.24958038330078
92,64.52080535888672,64.22511291503906
93,64.45413970947266,64.15621185302734
94,64.35472869873047,63.928802490234375
95,64.26996612548828,64.17224884033203
96,64.42201232910156,64.13633728027344
97,64.39348602294922,64.11505126953125
98,64.35005187988281,64.02161407470703
99,64.13241577148438,63.788360595703125
100,63.991058349609375,63.3441047668457
101,63.81764221191406,63.94458770751953
102,63.87945556640625,63.46907043457031
103,63.69272994995117,63.33919143676758
104,63.5754280090332,63.45042419433594
105,63.49889373779297,63.22853088378906
106,63.49949645996094,63.62936019897461
107,63.558021545410156,62.98958206176758
108,63.36897659301758,62.852264404296875
109,63.35841751098633,62.92030715942383
110,63.4372673034668,63.295047760009766
111,63.57495880126953,63.49454879760742
112,63.459590911865234,63.255062103271484
113,63.52333450317383,63.52862548828125
114,63.33176803588867,62.98921585083008
115,63.26432418823242,62.99335479736328
116,63.32950210571289,63.91755294799805
117,63.339595794677734,63.25202178955078
118,63.23731231689453,63.36103820800781
